filename,sentence
AEV_2017.txt,"The following discussion and analysis of the financial condition and results of operations of Aboitiz Equity Ventures, Inc. (“AEV or the “Company” or the ""Parent Company"") and its subsidiaries should be read in conjunction with the audited consolidate financial statements and accompanying disclosures set forth elsewhere in this report."
AEV_2017.txt,Management teams of the different business units continued to effectively handle their respective operations and financial requirements.
AEV_2017.txt,"As a result, profitability was sustained and the Group's financial position remained strong and liquid."
AEV_2017.txt,Associates continued to generate substantial earnings and enhance the Group's consolidated bottomline despite the 6% decline in their income contribution to the Group during the period in review.
AEV_2017.txt,"Consolidated EBITDA, which increased by 18% during 2017, translated into additional cash inflows coming from subsidiaries' operations and from dividend payments of associates."
AEV_2017.txt,"These internally-generated funds were then used to partially finance capital expenditures, settle maturing financial obligations, and pay cash dividends."
AEV_2017.txt,"With substantial long-term debt prepayments and growth in equity during 2017, debt-to-equity ratio moved down to 1.56x (versus end-2016's 1.68x)."
AEV_2017.txt,"Meanwhile, the end-2017 current ratio stood at 1.56x (versus end- 2016's 2.51x) as current liabilities grew more than current assets."
AEV_2017.txt,"For the year ended December 31, 2017, AEV and its subsidiaries posted a consolidated net income of ₱21.61 billion, a 4% year-on-year (YoY) decrease."
AEV_2017.txt,This translates to an earnings per share of ₱3.84 for the year in review.
AEV_2017.txt,"In terms of income contribution, Power Group still accounted for the bulk at 69%, followed by the Banking and Financial Services, Food, Real Estate and Infrastructure Groups at 18%, 7%, 3% and 3%, respectively."
AEV_2017.txt,"The Group generated a non-recurring net loss of ₱2.30 billion during 2017 (versus a ₱347 million loss in 2016) mainly from the Power Group's asset impairment and debt prepayment costs, which were partially reduced by a one-off recognition of lower interest expense from an acquired loan."
AEV_2017.txt,"Stripping out these one-off items, the Group’s core net income for the year amounted to ₱23.91 billion, 5% higher than last year."
AEV_2017.txt,"AEV recorded an 18% increase during 2017 in consolidated earnings before interest, tax, depreciation and amortization (EBITDA), from ₱48.13 billion to ₱56.98 billion."
AEV_2017.txt,"Aboitiz Power Corporation's (AP) income contribution for 2017 was ₱15.70 billion, a 2% increase from 2016's ₱15.38 billion."
AEV_2017.txt,"Netting out impairment costs on its Aseagas Corporation (Aseagas) investment, pretermination costs on the refinancing made by its subsidiary, GNPower Mariveles Coal Plant Ltd. Co. (GMCP), and a one-off recognition of lower interest expense from an acquired loan, AP's contribution to core net income grew by 13% from ₱15.85 billion in 2016 to ₱17.95 billion in 2017."
AEV_2017.txt,Power Generation Group's bottomline contribution to AEV grew 9% during 2017 from ₱12.05 billion to ₱13.12 billion.
AEV_2017.txt,"Adjusted for non-recurring items, Generation Group's core net income contribution increased by 19% YoY to ₱15.51 billion."
AEV_2017.txt,"This improvement was substantially attributed to the strong performance of the Power Generation Group's hydro units and the full-period income contributed by GMCP, which was acquired in December 2016."
AEV_2017.txt,"The Power Generation Group's capacity sold during 2017 increased by 41% YoY, from 2,223 megawatts (MW) to 3,124 MW, mainly driven by the additional capacity of GMCP, higher generation of its hydro units, and an increase in capacities contracted."
AEV_2017.txt,Power Distribution Group's earnings contribution to AEV increased by 16% during 2017 from ₱2.82 billion to ₱3.29 billion.
AEV_2017.txt,"Attributable electricity sales of 5,288 GWh increased by 4% during 2017."
AEV_2017.txt,Gross margin per kilowatthour (kWh) for 2017 increased to ₱1.73 from ₱1.59 in 2016.
AEV_2017.txt,"The improved margins resulted from adequate power supply, better supply mix, and recoveries on purchased power costs."
AEV_2017.txt,"Income contribution from this industry group declined by 16%, from ₱4.91 billion in 2016 to ₱4.12 billion in 2017."
AEV_2017.txt,"On a stand-alone basis, Union Bank of the Philippines (UBP) and its subsidiaries recorded a net income of ₱8.4 billion for 2017, 17% lower compared to the ₱10.1 billion earned in 2016."
AEV_2017.txt,The decline was primarily due to a ₱3.8 billion one-off trading gain booked in the third quarter of 2016.
AEV_2017.txt,"UBP’s net income excluding securities trading gains, however, grew by 31% to ₱8.2 billion in 2017 from ₱6.2 billion in 2016."
AEV_2017.txt,PETNET Inc. contributed ₱20 million during 2017 from a loss of ₱2 million in 2016.
AEV_2017.txt,Income contribution from Pilmico Foods Corporation (PILMICO) and its subsidiaries decreased by 2% during 2017 to ₱1.7 billion from ₱1.73 billion the previous year.
AEV_2017.txt,"For 2017, Feeds Philippines and Flour both reported decreases in income contribution while Farms and Feeds Vietnam both showed increases."
AEV_2017.txt,The decline in net earnings of Feeds Philippines and Flour was largely due to higher raw material and operating costs.
AEV_2017.txt,"On the other hand, Feeds Vietnam reported an increase in bottomline during 2017 due to growth of commercial and export product lines and some foreign exchange gains."
AEV_2017.txt,"For Farms, the recovery during 2017 in live hog selling prices resulted in improved profits."
AEV_2017.txt,"Income contribution of Aboitiz Land, Inc. (AboitizLand) during 2017 amounted to ₱744 million, up 295% from ₱188 million in 2016."
AEV_2017.txt,"This growth was mainly attributed to higher industrial lot sales, improved construction progress by the residential business unit, and healthy occupancy levels from the commercial business unit."
AEV_2017.txt,AboitizLand also recognized fair valuation gains on investment properties in 2017.
AEV_2017.txt,"Republic Cement and Building Materials, Inc. (Republic) posted an income contribution of ₱671 million in 2017, down 57% from 2016's ₱1.55 billion."
AEV_2017.txt,"Cement demand grew modestly in 2017, offset by lower prices and increased fuel and power costs."
AEV_2017.txt,"For the year ended December 31, 2017, AEV and its subsidiaries posted a consolidated net income of ₱21.61 billion, a 4% YoY decrease."
AEV_2017.txt,"Operating profit for 2017 totalled ₱36.58 billion, a 26% increase YoY, as the ₱34.01 billion in increase in revenues surpassed the ₱26.35 billion rise in costs and expenses."
AEV_2017.txt,The increase in revenue was mainly attributed to the performance of the Power Group.
AEV_2017.txt,"Power subsidiaries reported a 30% YoY increase in operating profit during 2017, from ₱26.31 billion to ₱34.17 billion, mainly due to the full-year earnings before interest and taxes (EBIT) contribution from GMCP."
AEV_2017.txt,Share in net earnings of associates for 2017 declined by 6% YoY (₱9.05 billion vs ₱9.65 billion in 2016) largely due to the decrease in UBP's income from the sale of securities and to RCBM’s income decline for 2017 resulting from lower selling prices and higher production costs.
AEV_2017.txt,This is partly offset by growth in the net income of SN AboitizPower-Magat (SNAP-Magat) and SN AboitizPower-Benguet (SNAP-Benguet) for 2017 due to higher volume sold and ancillary revenue resulting from better hydrology.
AEV_2017.txt,"The growth in net interest expense and other charges during 2017, coupled with the decrease in equity earnings, more than offset the increase in operating profit, and as a result, pulled down the Group's overall profitability."
AEV_2017.txt,"Net interest expense in 2017 increased by ₱3.61 billion YoY as debt level increased following the consolidation of GMCP debt in December 2016, and the full year impact of interest expense incurred on additional debts availed of after December 2016."
AEV_2017.txt,Other charges of ₱26 million were incurred in 2017 versus ₱2.05 billion other income in 2016.
AEV_2017.txt,"This was mainly due to Power Group's impairment of its investment in Aseagas and refinancing costs during 2017, versus 2016's unrealized forex gains and Therma South, Inc.'s (TSI) collection of settlements with suppliers."
AEV_2017.txt,"Net income attributable to non-controlling interests increased to ₱7.67 billion in 2017 from ₱6.18 billion in 2016, substantially due to the full-period recognition of the net income after tax (NIAT) share of GMCP's minority shareholders."
AEV_2017.txt,AEV's consolidated comprehensive income attributable to equity holders increased by 2% from ₱22.07 billion in 2016 to ₱22.56 billion in 2017.
AEV_2017.txt,The 4% decrease in consolidated net income was offset by the combined surge in AEV's share of an associate's unrealized mark-to-market (MTM) gains on its available-for-sale (AFS) investments and cumulative translation adjustments.
AEV_2017.txt,"Compared to year-end 2016 level, consolidated assets increased 6% to ₱492.24 billion as of December 31, 2017, due to the following:
a."
AEV_2017.txt,"Trade and other receivables, inclusive of noncurrent portion, increased by 13% (₱24.77 billion end-2017 vs ₱22.01 billion as of December 31, 2016) mainly due to higher level of receivables of the Power and Food Groups."
AEV_2017.txt,b.
AEV_2017.txt,"Inventories increased by 22% (₱12.45 billion as of end-2017 vs ₱10.22 billion as of December 31, 2016) mainly due to increase in raw materials inventory of the Food Group and coal inventory of the Power Group."
AEV_2017.txt,"c. Gross of depreciation expense, the combined growth in Property Plant and Equipment (PPE), Investment Properties (IP), and Land and Improvements (LI) as of December 31, 2017 was mainly due to the following: (i) ₱12.70 billion for on-going construction of AP's power plants; (ii) ₱6.07 billion in various capital expenditures of Power, Food and Real Estate Groups, (iii) ₱2.99 billion first-time consolidation of San Carlos Sun Power, Inc. (Sacasun) assets; and (iv) ₱862 million gain recognized on the re-appraisal of certain investment properties."
AEV_2017.txt,"This was partly reduced by the ₱2.66 billion impairment of Aseagas' biomass plant during 2017.
d. Investments in and Advances to Associates as of December 31, 2017 increased by 6% (₱91.92 billion vs ₱86.95 billion as of December 31, 2016) mainly due to AP's ₱1.25 billion capital infusion into GN Power Dinginin Ltd. Co. (GNPD) and ₱244 million capital infusion into RP Energy, the ₱275 million acquisition of Balibago Waterworks System, Inc. (BWSI) shares by Aboitiz Infracapital, Inc. (AIC), the recording of ₱9.05 billion share in net earnings of associates, and the ₱703 million share of a banking associate's MTM gains on its AFS investments during the year."
AEV_2017.txt,"This increase was partially offset by the ₱6.16 billion cash dividends received from associates during 2017.
e. Other current assets increased by 30% as of December 31, 2017 (₱12.44 billion vs ₱9.58 billion as of December 31, 2016) mainly due to the rise in prepaid insurance and prepaid taxes of the Power Group."
