Filename,Ticker,Year,Sentence
GLO_2021.txt,GLO,2021,"Full-year consolidated service revenues grew 4% to a record ?151.5 billion from the ?146.4 billion reported in 2020, due to the sustained outstanding performance of Home Broadband as well as Corporate Data."
GLO_2021.txt,GLO,2021,"The significant growth in data revenue, which accounts for 80% of total service revenues mainly fueled this year's performance, given the growing demand for high-speed, reliable and affordable internet connectivity for work, business, education, entertainment, telehealth and other online services."
GLO_2021.txt,GLO,2021,Mobile business revenues registered a 1% increase year-on-year at ?104.4 billion from last year's revenue of ?103.7 billion given higher prepaid top ups and acquisitions for the year.
GLO_2021.txt,GLO,2021,"Revenues in the fourth quarter was also softened by the destruction of the super typhoon that hit the country last December, directly through its impact on subscribers and businesses in the affected areas."
GLO_2021.txt,GLO,2021,"Home Broadband service revenues in the fourth quarter stood at ?7.0 billion, 11% lower than last quarter due to lower HPW top up and the impact of the rebates given to the affected subscribers in the Visayas and Mindanao region caused by the recent Typhoon."
GLO_2021.txt,GLO,2021,"Despite the decline in the fourth quarter, Home Broadband revenues ended 2021 with a new record-high revenues of ?29.4 billion or up a strong 10% from 2020."
GLO_2021.txt,GLO,2021,The sustained growth of the Home Broadband business was largely driven by stronger demand for reliable and high-speed broadband connectivity due to the prolonged effects of the pandemic.
GLO_2021.txt,GLO,2021,The aggressive fiber rollout in 2021 likewise resulted to an increased take up of FTTH lines of 208% and fiber revenues growing by 183% against a year ago.
GLO_2021.txt,GLO,2021,"Corporate Data revenues for the full-year 2021 remain high at ?14.2 billion, or up 12% year- on-year."
GLO_2021.txt,GLO,2021,"This was mainly attributed to higher domestic services, coupled with increase coming from information and communication technology (ICT) revenues."
GLO_2021.txt,GLO,2021,Higher ICT revenues this period was largely from business application services and cloud solutions.
GLO_2021.txt,GLO,2021,"Fixed line Voice revenues was lower year-on-year by 13%, coming from lower outbound usages and monthly service fees (MSF)."
GLO_2021.txt,GLO,2021,"Non-telco products and services, on the other hand, generated a total of ?1.3 billion revenues as of end-December 2021, or up by 105% from last year mostly coming from ECPay."
GLO_2021.txt,GLO,2021,"Total operating expenses and subsidy as of end-December 2021 amounted to ₱76.6 billion from ₱72.9 billion in 2020, or up by 5% due mainly to the increases coming from many expense line items except for subsidy, lease and provisions."
GLO_2021.txt,GLO,2021,"Combined with the rebates given to broadband customers and the impairment costs from network related damages, Typhoon Odette’s pre-tax impact on fourth quarter operations totaled ₱2.2 billion."
GLO_2021.txt,GLO,2021,"Total depreciation and amortization expenses for the year rose to ₱41.1 billion from ₱35.4 billion reported in 2020, given Globe’s continued massive network investments despite the pandemic."
GLO_2021.txt,GLO,2021,"Overall, Globe ended the year 2021 with total costs and expenses of ₱117.7 billion or 9% higher from ₱108.3 billion a year ago."
GLO_2021.txt,GLO,2021,"Higher expenses for the year were mainly to support management strategies, business, and data-network expansion as well as the restoration efforts due to typhoon Odette's onslaught."
GLO_2021.txt,GLO,2021,"Globe’s consolidated EBITDA, which totaled ₱74.9 billion, improved by 2% from last year’s level of ₱73.5 billion mainly due to healthy topline figures this period."
GLO_2021.txt,GLO,2021,"EBITDA margin on the other hand, slightly declined to 49% from last year’s 50%."
GLO_2021.txt,GLO,2021,"However, adjusted for the effects of Typhoon Odette on revenues and operating expenses, EBITDA margin would have remained at 50%."
GLO_2021.txt,GLO,2021,"Non-operating charges dropped year-on-year by 57%, owing to the one-time gain of ₱4.3 billion from the deemed sale of investment in Mynt, upside impact of CREATE law in Vega, and higher equity share in affiliates."
GLO_2021.txt,GLO,2021,This was partly offset by the impairment costs amounting to ₱1.2 billion from the network related damages due to typhoon Odette.
GLO_2021.txt,GLO,2021,"The Globe Group ended the year 2021 with consolidated net income of ₱23.7 billion, jumping by 27% from the reported net income in 2020."
GLO_2021.txt,GLO,2021,"This was mainly attributed to the 2% increase in EBITDA, and the 57% decline in non-operating charges which fully offset the 16% increase in depreciation expenses."
GLO_2021.txt,GLO,2021,"Excluding the impact of the extraordinary items booked this year, including the CREATE1 impact, normalized net income would have been ₱19.4 billion, or down by 15% from 2020."
GLO_2021.txt,GLO,2021,"Globe's core net income, which excludes the impact of non-recurring charges, one-time gain, foreign exchange gains and mark-to-market charges, stood at ₱21.2 billion, up by 9% year-on-year."
GLO_2021.txt,GLO,2021,"Total capex as of end-December 2021 stood at ₱92.8 billion, significantly higher by 54% from last year's level of ₱60.3 billion."
GLO_2021.txt,GLO,2021,"About 86% of the total capex for the period was spent on the data network with the Company’s continued focus on increasing capacity, cell site upgrades and fast- track fiberization of Filipino homes nationwide for a better internet experience."
GLO_2021.txt,GLO,2021,"The Globe Group ended the year with total operating revenues of ₱167.7 billion, up by 5% from the ₱160.5 billion recorded last year."
GLO_2021.txt,GLO,2021,This was driven by the 4% year-on-year improvement in the topline to reach ₱151.5 billion in 2021 from ₱146.4 billion in 2020.
GLO_2021.txt,GLO,2021,"Home Broadband and Corporate Data drove the topline expansion given the increased data consumption among the Filipinos for work, education, health care, daily commercial transactions, entertainment and essential social interactions."
GLO_2021.txt,GLO,2021,"Mobile service revenues, which accounted for 69% of Globe’s consolidated service revenues for the year just ended, was relatively stable versus last year, improving by 1% at ₱104.4 billion largely from higher prepaid top ups and higher acquisitions for the year."
GLO_2021.txt,GLO,2021,"Globe Group’s Fixed line and Home Broadband full year 2021 revenues stood at ₱45.8 billion, 9% higher year-on-year from ₱42.0 billion in 2020, bolstered by the solid contributions of Home Broadband and Corporate Data."
GLO_2021.txt,GLO,2021,Mobile non-service revenues increased year-on-year by 26%.
GLO_2021.txt,GLO,2021,"Fixed Line and Home Broadband non- service revenues, however, declined significantly compared to last year’s ₱2.0 billion."
