Filename,Ticker,Year,Sentence
PGOLD_2020.txt,PGOLD,2020,"For the year ended December 31, 2020, the Group posted a consolidated net sales of P168,632 million for an increase of P14,142 million or a growth of 9.2% compared to P154,490 million in 2019."
PGOLD_2020.txt,PGOLD,2020,New organic stores put up in 2019 were fully operating in 2020 increasing consolidated net sales.
PGOLD_2020.txt,PGOLD,2020,"In addition, like for like stores sales posted an increase as well as revenue contributions from new organic stores established during the year."
PGOLD_2020.txt,PGOLD,2020,"For the year ended December 31, 2020, the Group realized an increase of 12.4% in consolidated gross profit from P25,951 million in 2019 at 16.8% margin to P29,156 million at 17.3% margin in 2020, driven by strong sales growth from new and old stores and sustained continuing suppliers' support through additional trade discounts in the form of rebates and conditional discounts granted during the period."
PGOLD_2020.txt,PGOLD,2020,"Other operating income decreased by P108 million or 3.3% from P3,263 million in 2019 to P3,155 million in 2020."
PGOLD_2020.txt,PGOLD,2020,"This is attributable to decrease in rent income brought about by decrease in rent rate and rent-free periods given to tenants, in consideration to those affected by the pandemic."
PGOLD_2020.txt,PGOLD,2020,"Operating expenses increased by P1,123 million or 6.3% from P17,830 million in December 31, 2019 to P18,953 million in 2020."
PGOLD_2020.txt,PGOLD,2020,"The increase in operating expenses were mainly attributable to depreciation expense, taxes and licenses, advertising and promotion and credit card charges principally related to the establishment and operation of new organic stores."
PGOLD_2020.txt,PGOLD,2020,Utilities and manpower expenses are declining due to the lockdown period enforced by the government and the skeletal workforce being implemented by the Company.
PGOLD_2020.txt,PGOLD,2020,"Other expenses net of other income amounted to P1,925 million and P1,804 million in December 31, 2020 and 2019, respectively."
PGOLD_2020.txt,PGOLD,2020,Interest income increased in December 2020 due to higher placement in short-term investment as compared to placements made in 2019.
PGOLD_2020.txt,PGOLD,2020,Interest expense on loans also increased due to issuance of corporate bonds during the year.
PGOLD_2020.txt,PGOLD,2020,"For the year ended December 31, 2020, the Group earned a consolidated net income of P8,067 million at 4.8% net margin and an increase of 19.1% from P6,773 million at 4.4% net margin in 2019."
PGOLD_2020.txt,PGOLD,2020,This was principally driven by the continuous organic expansion of the Group’s grocery retail outlets on the back of a sustained strong consumer demand.
PGOLD_2020.txt,PGOLD,2020,This has been augmented by combined management strategies and programs to boost revenue contributions from the base stores as well as new stores and constant management efforts to strategically control operating expenses.
PGOLD_2020.txt,PGOLD,2020,"As at December 31, 2020 and 2019, total current assets amounted to P59,388 million or 45.1% of total assets, and P40,040 million or 36.9% of total assets, respectively, for an increase of P19,348 million or 48.3% as at December 31, 2020."
PGOLD_2020.txt,PGOLD,2020,"Cash and cash equivalents as at December 31, 2020 amounted to P32,724 million or 24.9% of total assets and increased by P15,641 million or 91.6% compared to previous year-end balance."
PGOLD_2020.txt,PGOLD,2020,The account increase is attributable mainly to the cash received from the issuance of a P12 billion notes payable to various banks.
PGOLD_2020.txt,PGOLD,2020,"This is partially offset by settlement of trade and non-trade payables, payment for cash dividend, partial settlement of loans and capital expenditures for 2020 new organic stores."
PGOLD_2020.txt,PGOLD,2020,"Receivables amounted to P2,676 million as at December 31, 2020 and 2019 or 2.0% and 2.5% of total assets, respectively."
PGOLD_2020.txt,PGOLD,2020,"Merchandise inventory amounted to P20,918 million or 15.9% of total assets at the end of 2020 and P19,526 million or 18.0% of total assets in 2019."
PGOLD_2020.txt,PGOLD,2020,"Total inventory increased by P1,392 million or 7.1% principally due to increase in Puregold and S&R stores stocking requirements for existing and new operating stores."
PGOLD_2020.txt,PGOLD,2020,"Investments in trading securities amounted to P2,411 million and P35 million as at December 31, 2020 and 2019, respectively."
PGOLD_2020.txt,PGOLD,2020,"The increase in the account was due to recognition of investment in bonds amounting to P2.4 billion, outstanding as of December 2020, into current account."
PGOLD_2020.txt,PGOLD,2020,The same bond was sold in January 2021.
PGOLD_2020.txt,PGOLD,2020,"Prepaid expenses and other current assets amounted to P658 million and P720 million as at December 31, 2020 and 2019, respectively."
PGOLD_2020.txt,PGOLD,2020,The decrease was mainly due to reduction on insurance premiums and amortization of advertising expenses.
PGOLD_2020.txt,PGOLD,2020,"As at December 31, 2020 and 2019, total noncurrent assets amounted to P72,205 million or 54.9% of total assets and P68,594 million or 63.1% of total assets, respectively, for an increase of P3,611 million or 5.3% as at December 31, 2020."
PGOLD_2020.txt,PGOLD,2020,"Investments amounted to P637 million and P623 million as at December 31, 2020 and 2019, respectively."
PGOLD_2020.txt,PGOLD,2020,"Net book values of property and equipment increased by P804 million or 3.8% from P21,162 million in December 2019 to P21,966 million in December 2020."
PGOLD_2020.txt,PGOLD,2020,The increase was mainly due to additions made during the year intended for newly established/operating stores.
PGOLD_2020.txt,PGOLD,2020,"Right-of-use asset amounted to P26,137 million or 19.9% of total assets and P23,825 million or 21.9% of total assets as at December 31, 2020 and 2019, respectively."
PGOLD_2020.txt,PGOLD,2020,"Deferred tax assets – net amounted to P1,258 million or 1.0% of total assets and P850 million or 0.8% of total assets as at December 31, 2020 and 2019, respectively, for an increase of 48.0% or P408 million."
PGOLD_2020.txt,PGOLD,2020,The increase was due to recognition of deferred tax in retirement expense and compliance with PFRS 16 – Leases.
PGOLD_2020.txt,PGOLD,2020,"Intangibles amounted to P19,716 million as at December 31, 2020 and P19,731 million as at December 31, 2019."
PGOLD_2020.txt,PGOLD,2020,"Other noncurrent assets amounted P2,492 million as at December 31, 2020 and P2,405 million as at December 31, 2019."
PGOLD_2020.txt,PGOLD,2020,"As at December 31, 2020 and 2019, total current liabilities amounted to P17,102 million or 13.0% of total assets and P15,491 million or 14.3% of total assets, respectively, for an increase of P1,612 million or 10.4% as at December 31, 2020."
PGOLD_2020.txt,PGOLD,2020,"Accounts payable and accrued expenses amounted to P14,342 million and P13,080 million as at December 31, 2020 and 2019, respectively, and increased by P1,262 million or 9.6% primarily due increase in trade and non-trade liabilities and dividend declared as of December 2020."
PGOLD_2020.txt,PGOLD,2020,"Short-term loans payable amounted to P502 million as at December 31, 2019 Total amount outstanding was settled during the year."
PGOLD_2020.txt,PGOLD,2020,"Income tax payable increased by P367 million from P937 million in December 2019 to P1,305 million in December 2020 due to provision on income tax liability incurred during the year."
PGOLD_2020.txt,PGOLD,2020,"Due to related parties, representing royalty fees, amounted to P50 million for the year ended December 2020 and P47 million for the year ended December 2019."
PGOLD_2020.txt,PGOLD,2020,The increase was due accrual of liability incurred as at December 2020 Lease liabilities due within one year pertain to current portion of lease liabilities.
PGOLD_2020.txt,PGOLD,2020,Other current liabilities increased by P76 million or 17.4% from P435 million in December 2019 to P510 million in December 2020.
PGOLD_2020.txt,PGOLD,2020,The increase on the account was due to deposits from tenants and sale of gift certificates during the year.
PGOLD_2020.txt,PGOLD,2020,"As at December 31, 2020 and 2019, total noncurrent liabilities amounted to P45,989 million or 34.9% of total assets, and P31,245 million or 28.8% of total assets, respectively, for an increase of P14,745 million or 47.2% as at December 31, 2020."
PGOLD_2020.txt,PGOLD,2020,"Lease liabilities amounted to P32,731 million or 24.9% of total assets and P29,926 million or 27.5% of total assets as at December 31, 2020 and 2019, respectively, or an increase of P2,806 million or 9.4% due to new stores opened during the year."
