Filename,Ticker,Year,Sentence
AC_2018.txt,AC,2018,"Ayala Corporation’s net income in 2018 grew five percent to ₱31.8 billion from the previous year, boosted by strong earnings contribution from its real estate, telecommunications, and power businesses."
AC_2018.txt,AC,2018,Sale of goods and services expanded 13 percent to ₱274.9 billion of which 3% was a result of the adoption of PFRS 15 (new accounting standard in 2018 pertaining to Revenues from Contracts with Customers).
AC_2018.txt,AC,2018,"Revenue growth was driven by Ayala Land which posted higher sales across all its business segments, supported by higher sales from IMI’s Europe, China, Philippines, and Mexico units as well as contribution of VIA Optronics and Manila Water’s new business units."
AC_2018.txt,AC,2018,"Ayala Land sustained its growth momentum during the year with net income expanding 16 percent to ₱29.2 billion, primarily driven by the strong performance of its property development and commercial leasing businesses."
AC_2018.txt,AC,2018,"Property development revenues jumped 18 percent to ₱120.3 billion on strong sales across its residential, office-for-sale, and commercial lot segments."
AC_2018.txt,AC,2018,"Residential revenues jumped 20 percent to ₱101.1 billion, while reservation sales grew 16 percent to ₱141.9 billion, bolstered by strong demand from local and overseas Filipinos, which accounted for 82 percent of total sales during the year."
AC_2018.txt,AC,2018,"Fresh bookings from One Vertis Plaza in Vertis North, Quezon City, The Stiles East Enterprise Plaza in Circuit Makati, and completion of Park Triangle Corporate Plaza in Bonifacio Global City lifted the sale of office spaces, with revenues reaching ₱11.4 billion, 14% higher year-on-year."
AC_2018.txt,AC,2018,"In addition, revenues from the sale of commercial and industrial lots grew 10 percent to ₱7.7 billion, lifted by sales from its estates in the Visayas and Mindanao region, Evo City in Cavite, Alviera in Pampanga, and Cavite Technopark."
AC_2018.txt,AC,2018,"Meanwhile, the opening of new malls and office spaces as well as the launch of new hotel and resort rooms drove the 17 percent expansion in commercial leasing revenues to ₱34.9 billion from its year- ago level."
AC_2018.txt,AC,2018,"In 2018, Ayala Land added 142,000 square meters of mall space with the opening of three new malls: the Circuit Mall in Makati, the Capitol Central Mall in Bacolod, One Bonifacio High Street in Taguig, bringing its total mall gross leasable area to 1.9 million square meters."
AC_2018.txt,AC,2018,"Moreover, the completion of Bacolod Capitol Corporate Center, Vertis North Corporate Center 3, and Ayala North Exchange pushed up Ayala Land’s total office GLA to 1.1 million square meters."
AC_2018.txt,AC,2018,"Ayala Land’s commercial leasing business was further boosted by its hotels and resorts portfolio, which continues to benefit from the growth of the country’s tourism sector."
AC_2018.txt,AC,2018,"In 2018, it added 390 rooms across its portfolio of branded hotels and its own Seda brand as well as bed and breakfast rooms in its Lio and Sicogon eco-tourism estates, bringing the total to 2,973 rooms."
AC_2018.txt,AC,2018,"The sustained strong performance of its leasing segment has supported the continued buildup of Ayala Land’s recurring income business, which increased at a compounded annual rate of 26 percent since 2013."
AC_2018.txt,AC,2018,"Meanwhile, its development income, which comprises residential, office, and lot sales, grew at a compounded annual rate of 18 percent."
AC_2018.txt,AC,2018,"Manila Water recorded a net income of ₱6.5 billion, 6 percent higher from the previous year, largely driven by the Manila Concession, boosted by the contribution of its newly acquired platforms in Thailand and Indonesia."
AC_2018.txt,AC,2018,"The Manila Concession posted steady growth, with a three percent increase in billed volume to 503 million cubic meters."
AC_2018.txt,AC,2018,This was supported by the 28 percent positive tariff adjustment granted by the Metropolitan Waterworks and Sewerage System to be implemented on a staggered basis over a five- year period from 2018 to 2022.
AC_2018.txt,AC,2018,"Outside the Manila Concession, revenues from Manila Water Philippine Ventures rose six percent to ₱3.3 billion."
AC_2018.txt,AC,2018,"Lowered billed volume across its domestic subsidiaries as well as operational and regulatory challenges, including the closure of Boracay island, weighed down MWPV’s performance during the year."
AC_2018.txt,AC,2018,Manila Water Asia Pacific’s overseas investments continues to bear fruit.
AC_2018.txt,AC,2018,It booked a 53 percent surge in equity share in net income of associates to ₱699 million.
AC_2018.txt,AC,2018,"This was mainly driven by the two platforms it acquired during the year, East Water in Thailand, and PT Sarana Tirta Ungaran in Indonesia, which contributed ₱262.7 million and ₱1.4 million in equity earnings, respectively."
