Filename,Ticker,Year,Sentence
BDO_2018.txt,BDO,2018,Total Resources expanded 13% reaching P3.0 trillion as Gross Loans jumped 15% year-
BDO_2018.txt,BDO,2018,on-year funded mainly by a 14% increase in deposits.
BDO_2018.txt,BDO,2018,Cash and Other Cash Items rose 19% to P53.7 billion following deposit growth.
BDO_2018.txt,BDO,2018,Due from Other Banks increased 7% to P55.3 billion from higher placements and working balances with correspondent banks.
BDO_2018.txt,BDO,2018,"Investment Securities expanded 16% to P385.2 billion coming from a 38% and 24% increase in Financial Assets at Fair Value Through Profit and Loss (FVTPL) and Held-to- Collect (HTC) Securities, respectively."
BDO_2018.txt,BDO,2018,"Net Loans and Other Receivables climbed 16% to P2.1 trillion propelled by the growth in Customer Loans as well as a 31%, 21% and 6% increase in Interbank Loans, Securities Purchased Under Reverse Repurchase Agreements (SPURRA) and Other Receivables, respectively."
BDO_2018.txt,BDO,2018,Bank Premises went up 15% to P33.7 billion from branch expansion and improvements in the Bank’s distribution network.
BDO_2018.txt,BDO,2018,Investment Properties rose 10% to P19.8 billion on additional foreclosures and dacion payments.
BDO_2018.txt,BDO,2018,Deferred Tax Assets grew 12% to P8.3 billion resulting from the Bank’s retirement obligation.
BDO_2018.txt,BDO,2018,"Deposit Liabilities climbed 14% year-on-year to P2.4 trillion fueled by a 33%, 7% and 27% expansion in Demand, Savings and Time deposits."
BDO_2018.txt,BDO,2018,Bills Payable rose 10% to P143.6 billion primarily owing to the $150 million green bond in February 2018.
BDO_2018.txt,BDO,2018,Insurance Contract Liabilities went up 10% to P28.5 billion attributable to higher BDO Life business volumes.
BDO_2018.txt,BDO,2018,"Other Liabilities grew 12% to P92.0 billion primarily due to higher levels of accounts payable, accrued expenses, bills purchased contra-account and retirement benefit obligation."
BDO_2018.txt,BDO,2018,Total Equity hiked 10% to P328.1 billion from continued profitable operations.
BDO_2018.txt,BDO,2018,Total Contingent Accounts went up 8% to P1.9 trillion owing to the following: Trust Department Accounts expanded 11% to P1.2 trillion on account of higher levels of managed funds.
BDO_2018.txt,BDO,2018,Export L/Cs Confirmed grew 163% to P6.2 billion with increased volume of trade transactions.
BDO_2018.txt,BDO,2018,"Bills for Collection as well as Late Deposits and Payments Received rose 109% and 86% to P10.7 billion and P2.7 billion, respectively, owing to higher volume of outstanding transactions as of year-end 2018."
BDO_2018.txt,BDO,2018,Other Contingent Accounts climbed 13% to P361.2 billion on higher committed credit lines.
BDO_2018.txt,BDO,2018,"Increased treasury trading activities resulted in growth in Spot Exchange Bought, Forward Exchange Sold and Interest Rate Swap Receivables and Payables."
BDO_2018.txt,BDO,2018,"Meantime, Spot Exchange Sold, Forward Exchange Bought as well as Interest Rate Futures Sold dropped year-on-year."
BDO_2018.txt,BDO,2018,Outstanding Guarantees Issued went down 92% to P1.7 billion as of the cut-off date.
BDO_2018.txt,BDO,2018,"The Bank registered a Net Income attributable to Equity holders of the Parent Company of P32.7 billion in 2018, a 17% improvement from the P28.1 billion the previous year."
BDO_2018.txt,BDO,2018,Net Interest Income jumped 20% to P98.3 billion resulting from an expansion in margins and growth in interest-earning assets.
BDO_2018.txt,BDO,2018,"The Bank maintained its conservative impairment provisioning allocating P6.3 billion for loans, securities, ROPA and other assets."
BDO_2018.txt,BDO,2018,"Other income was up 5% to P49.7 billion as Service Charges, Trust Fees, FX Gain, Insurance Premiums and Miscellaneous Income improved 7%, 2%, 11%, 20% and 11%, respectively, reflecting business growth across the Bank’s varied business lines."
BDO_2018.txt,BDO,2018,"On the other hand, the Bank recorded a Trading Loss of P1.6 billion mainly from unrealized losses on BDO Life’s portfolio."
BDO_2018.txt,BDO,2018,Operating Expenses rose 16% to P98.0 attributable to the following: Employee Benefits rose 11% owing to salary increases and an increasing manpower count from business expansion.
