filename,sentence
BPI_2019.txt,"The compounded annual growth rate (CAGR) of the Bank’s asset levels from 2017 to 2019 was 8.5%, driven by the 12.3% increase in loans."
BPI_2019.txt,Deposits likewise increased over the same period by 5.8%.
BPI_2019.txt,"Capital grew 17.7%, boosted by the May 2018 Stock Rights Offer and increasing annual profits, net of cash dividend payments."
BPI_2019.txt,"Total resources reached P2.20 trillion, P119.8 billion, or 5.7%, higher than last year’s P2.09 trillion."
BPI_2019.txt,"Total deposits grew P109.6 billion, or 6.9% to P1.70 trillion, on the back of growth in time, demand, and savings deposits of 17.6%, 6.1%, and 1.8%, respectively."
BPI_2019.txt,"Deferred credits and other liabilities increased by P4.6 billion, or 10.8%, from the recognition of lease liabilities on office spaces as part of the Bank’s adoption of PFRS 16: Leases."
BPI_2019.txt,"Manager’s checks and demand draft outstanding increased by P1.4 billion, or 19.7%, on account of higher volume of manager’s checks issued."
BPI_2019.txt,"Accrued taxes, interest and other expenses rose by P809 million, or 8.9%, on higher accrued interest payable and accrued expenses."
BPI_2019.txt,"On the other hand, other borrowed funds decreased by P16.1 billion, or 9.6%, largely due to lower bills payable."
BPI_2019.txt,"Due to Bangko Sentral ng Pilipinas and other banks decreased by P1.0 billion, or 26.1%, on account of lower tax collected for the Bureau of Internal Revenues (BIR)."
BPI_2019.txt,"Derivative Financial Liabilities declined by P1.0 billion, or 26.1%, due to lower market valuation of certain derivative products."
BPI_2019.txt,"Capital funds amounted to P269.6 billion, P21.0 billion, or 8.5%, higher than last year’s P248.5 billion."
BPI_2019.txt,"Surplus contributed to the capital growth by P20.0 billion, or 15.7%, as a result of accumulated profits net of cash dividend payments."
BPI_2019.txt,"Reserves likewise increased by P1.0 billion, or 24.7%, representing required appropriation of general loan loss provisions in excess of PFRS9 loan loss provisions under BSP Circ."
BPI_2019.txt,1011.
BPI_2019.txt,"Accumulated other comprehensive loss increased by P263 million, or 12.1%, due to the increase in actuarial losses on defined benefit plan."
BPI_2019.txt,"On the asset side, loans and advances, net increased P120.4 billion, or 8.9%, led by the growth in the corporate and consumer segments."
BPI_2019.txt,"Financial assets at fair value through OCI likewise increased P16.7 billion, or 44.9%, due to the net effect of the increase in the Bank's various holdings in hold to collect and sell debt securities."
BPI_2019.txt,"Due from Other Banks, increased by P9.9 billion, or 79.2%, due to net increase in the account balances with various banks."
BPI_2019.txt,"Bank premises, furniture, fixtures and equipment, net increased by P7.5 billion, or 46.1%, as the Bank adopted PRFS 16 which entails the recognition of Right- of-Use Asset for the Bank’s leased properties and equipment."
BPI_2019.txt,"Financial assets at fair value through profit and loss increased by P7.4 billion, or 44.2%, due to increase in holdings of securities intended for trading on outlook of lower interest rates."
BPI_2019.txt,"Cash and other cash items grew P3.7 billion, or 8.5%, on account of higher cash requirement for the period as compared to year-end 2018."
BPI_2019.txt,"Assets attributable to insurance operations increased by P1.2 billion, or 7.3%, due to higher securities investments of the Bank’s non-life insurance affiliate."
BPI_2019.txt,"Deferred income tax assets, net grew P1.2 billion, or 13.7%, on account of the impairment losses setup for the period."
BPI_2019.txt,"Investments in subsidiaries and associates, net increased P1.1 billion, or 19.2%, as a result of higher income from the asset management subsidiaries."
BPI_2019.txt,"On the other hand, Due from Bangko Sentral ng Pilipinas (BSP) decreased by P18.1 billion, or 8.0% due to lower volume of placement in BSP deposits and lower reserve requirements."
BPI_2019.txt,"Financial assets at amortized cost decreased by P12.5 billion, or 4.3%, due to the net effect of the decrease in the Bank's various holdings in hold to collect and sell debt securities."
BPI_2019.txt,"Interbank loans receivable and securities purchased under agreements to resell declined P11.7 billion, or 34.2%, due to lower volume of placement in Reverse Repurchase Agreements (RRP) and interbank term loans."
BPI_2019.txt,"Other resources, net was lower by P6.8 billion, or 30.6%, primarily attributable to lower miscellaneous assets."
BPI_2019.txt,"Assets held for sale, net also declined P208 million, or 6.2%, due to sale of foreclosed properties."
BPI_2019.txt,"The Bank’s loan portfolio mix is broken down into large corporates at 77%, small and medium enterprises (SMEs) at 5%, and consumer at 19% as compared to last year’s 76%, 6%, and 18%, respectively."
BPI_2019.txt,Allowance for Impairment of P26.0 billion was up by P3.1 billion from last year’s P22.9 billion.
BPI_2019.txt,"NPL ratio stood at 1.66%, an improvement from 1.85% in 2018."
BPI_2019.txt,The Bank’s NPL ratio was also better than industry average of 2.09% as of December 2019.
BPI_2019.txt,Details of the loan portfolio are reflected in Note 10 of the 2019 Audited Financial Statements.
BPI_2019.txt,"Customer deposits account for 88% of BPI’s total funding, while 8% is attributable to other borrowings."
BPI_2019.txt,"In 2019, the Bank tapped alternative sources through the following milestone transactions:
ASEAN Green Bond issuances of CHF 100 million and USD 300 million in September 2019;
Issuance of over P3 billion in LTNCTDs in October 2019; and
The maiden bond issuance of its wholly-owned thrift bank and consumer lending arm, BFSB, which raised P9.6 billion."
BPI_2019.txt,"The Bank’s loan to deposit ratio was 87% in 2019, up from 85% in 2018."
BPI_2019.txt,"The Bank’s net income from 2017 to 2019 grew by a CAGR of 9.3% as net interest income and non-interest income increased by 15.9% and 5.5%, respectively."
BPI_2019.txt,"Partially tempering revenues were the higher operating expenses and impairment losses recognized, which have also increased in the last three years by 12.7% and 6.6%, respectively."
BPI_2019.txt,"In 2019, the Bank’s net income reached P28.8 billion, an increase of P5.7 billion, or 24.8%, from the P23.1 billion recognized in the prior year."
BPI_2019.txt,"This increase was boosted by revenue growth of P15.8 billion, or 20.1%, which was partially tempered by the increase in operating expenses of P6.5 billion, or 14.8%."
BPI_2019.txt,"Net interest income stood at P65.9 billion, up P10.1 billion, or 18.1%, on account of the P165.7 billion, or 8.6%, expansion in average asset base, and 24-basis point expansion in margins."
BPI_2019.txt,"Interest income increased P21.4 billion or 26.7%, from previous year’s P80.2 billion."
BPI_2019.txt,"Interest income on loans and advances increased by P17.7 billion, or 25.6%, on the back of higher average volume and asset yield by P122.8 billion, and 84 bps, respectively."
BPI_2019.txt,"Interest income on financial assets likewise increased by P3.1 billion also due to higher average volume and yield of P59.2 billion and 35 bps, respectively."
BPI_2019.txt,"Interest income on deposits with BSP and other banks increased by P550 million, or 46.8%, due to higher average yield, partially tempered by the decrease in average volume;
Interest expense of P35.6 billion, increased P11.3 billion, or 46.4%, driven by the increases in both interest expense on deposits at P28.9 billion, up P7.3 billion, or 34.1%, and on bills payable and other borrowings at P6.8 billion, up P3.7 billion, or 118.7%, due to higher average volume and interest cost."
