Filename,Ticker,Year,Sentence
SECB_2021.txt,SECB,2021,"Total Assets increased by 7.16% to P=699.6 billion on account of increases in Due from BSP, Due from Other Banks, Interbank Loans Receivable and Securities Purchased Under Resale Agreements (SPURA) with BSP, Financial Assets at Fair Value through Other Comprehensive Income, Loans and Receivables - Net, Investment in Subsidiaries and Joint Ventures, Investment Properties – Net and Intangible Assets tempered by decreases in Cash and Other Cash Items, Financial Assets at Fair Value through Profit or Loss, Investment Securities at Amortized Cost, Property, Equipment and Right-of-use – Net and Deferred Tax Assets and Other Assets."
SECB_2021.txt,SECB,2021,Decrease in Cash and Other Cash Items by P=2.2 billion or 16.7% can be attributed to the Bank’s daily operations while increase in Due from BSP by P=20.0 billion or 42.2% is due to asset-liability management.
SECB_2021.txt,SECB,2021,Due from Other Banks increased by 30.8% or P=3.1 billion due to increased level of working balances with counterparty banks.
SECB_2021.txt,SECB,2021,Interbank Loans Receivable and SPURA with the BSP increased by P=10.8 billion or 57.9% due to increased level of placements.
SECB_2021.txt,SECB,2021,Financial Assets at Fair Value Through Profit or Loss decreased by P=3.8 billion or 35.6% to P=6.9 billion due to trading related activities of the Bank.
SECB_2021.txt,SECB,2021,Financial Assets at Fair Value through Other Comprehensive Income increased by P=11.9 billion to P=80.7 billion or 17.3% mainly due to purchases during the year.
SECB_2021.txt,SECB,2021,Investment Securities at Amortized Cost decreased to P=21.8 billion by P=1.6 billion or 6.7% mainly due to maturities and redemptions during the year.
SECB_2021.txt,SECB,2021,Loans and Receivables increased by 2.2% to P=448.6 billion from P=438.9 billion in 2020 primarily attributable to additions during the period and the decrease in Group’s provisions for credit losses during the year.
SECB_2021.txt,SECB,2021,Investments in Subsidiaries and Joint Ventures represent Parent Company’s 60.0% interest in SBMLI and 49.76% interest in SBFCI.
SECB_2021.txt,SECB,2021,Increased by 117.3% or P=831.3 million mainly attributed to the first tranche of capital infusion from the Bank and Krungsri obtained on May 2021.
SECB_2021.txt,SECB,2021,"Property, Equipment and Right-of-use Assets decreased by 6.0% to P=5.2 billion due to depreciation and amortization during the year, while Investment Properties increased by 8.3% to P=1.2 billion due to real and other properties foreclosed during the year."
SECB_2021.txt,SECB,2021,Deferred Tax Assets decreased by 27.8% from P=7.3 billion as of year-end 2020 to P=5.2 billion in 2021.
SECB_2021.txt,SECB,2021,Intangible Assets grew by 18.4% to P=3.2 billion with the additional software costs during the period.
SECB_2021.txt,SECB,2021,Other Assets decreased by 5.7% to P=3.4 billion from P=3.6 billion due to decrease in cash collateral deposits and other properties acquired tempered by increase in pension assets.
SECB_2021.txt,SECB,2021,"Total Liabilities increased by 8.5% or P=45.0 billion to P=574.5 billion on account of increases in Deposit Liabilities, Financial Liabilities at Fair Value through Profit or Loss, Acceptances Payable, Manager’s and Certified Checks Outstanding and Income Tax Payable tempered by decreases in Bills Payable and Securities Sold Under Repurchase Agreements (SSURA), Margin Deposits and Cash Letters of Credit, Notes and Bonds Payable, Accrued Interest, Taxes and Other Expenses and Other Liabilities."
SECB_2021.txt,SECB,2021,Deposit Liabilities went up by 18.9% from P=440.4 billion as of year-end 2020 to P=523.6 billion mainly contributed by the increase in Time and Demand Deposits.
SECB_2021.txt,SECB,2021,Financial Liabilities at Fair Value through Profit or Loss increased by 17.0% to P=1.3 billion.
SECB_2021.txt,SECB,2021,Bills Payable and SSURA decreased by 83.6% to P=3.5 billion due to decrease in the Bank’s repo transactions and borrowings from foreign banks during the period.
SECB_2021.txt,SECB,2021,Acceptances Payable increased by 128.7% to P=1.0 billion.
SECB_2021.txt,SECB,2021,Margin Deposits and Cash Letters of Credit decreased by 35.0% to P=40.2 million.
SECB_2021.txt,SECB,2021,Manager’s and Certified Checks Outstanding at P=4.2 billion decreased by P=0.4 billion or 9.3%.
SECB_2021.txt,SECB,2021,Income Tax Payable increased to P=85.8 million from year-end 2020’s P=61.5 million due to lower income tax liability for the 4th quarter of 2021 versus the last quarter of 2020.
SECB_2021.txt,SECB,2021,"Notes and Bonds Payable decreased by P=17.0 billion or 37.2% due to maturity of P=18.0 billion fixed rate bonds on June 28, 2021."
SECB_2021.txt,SECB,2021,"Accrued Interest, Taxes and Other Expenses decreased by 23.0% to P=2.9 billion."
SECB_2021.txt,SECB,2021,Other Liabilities went down by 29.3% to P= 9.2 billion.
SECB_2021.txt,SECB,2021,Total Equity grew by 1.4% to P=125.1 billion on account of net income during the period.
SECB_2021.txt,SECB,2021,Surplus was up by 6.7% due to the net income during the period.
SECB_2021.txt,SECB,2021,Net Unrealized Gain on Financial Assets at Fair Value through Other Comprehensive Income of the Parent decreased by 201.0% due to decrease in market valuation of outstanding debt securities.
SECB_2021.txt,SECB,2021,Cumulative Foreign Currency Translation increased by P=761.8 million.
SECB_2021.txt,SECB,2021,The Capital Adequacy Ratio (CAR) is 19.75% in December 2021.
SECB_2021.txt,SECB,2021,"This is well above BSP minimum requirement of 10% and international standard of 8%, indicative of the sufficiency of the Bank’s capital to support the current level of its risk assets."
SECB_2021.txt,SECB,2021,"Net income attributable to the Bank’s equity holders amounted to P=6.9 billion for the year ended December 31, 2021 from a year ago level of P=7.4 billion or a decrease of 6.9%."
SECB_2021.txt,SECB,2021,"This translates to earnings per share of P=9.17 from P=9.86 for the period ended December 31, 2020 Interest Income ended lower than prior period by 18.5% or P=7.4 billion mainly on account of tempered asset levels and lower market yields on the Bank’s loan and investment portfolios."
SECB_2021.txt,SECB,2021,Interest Income on Loans and Receivables amounted to P=28.1 billion from P=34.0 billion from the same period last year due to lower volume of Loans & Receivables on a period-on-period basis.
SECB_2021.txt,SECB,2021,Interest income on Financial assets at fair value through other comprehensive income and investment securities at amortized cost decreased by 8.8% or P=312.0 million on account of the disposal of securities.
SECB_2021.txt,SECB,2021,"Deposits with Banks and Others grew by 1,028.3% due to increase in volume of transactions."
SECB_2021.txt,SECB,2021,Interest income on Financial assets at fair value through profit or loss dropped by P=1.6 billion due to lower securities portfolio.
