Filename,Ticker,Year,Sentence
ACEN_2021.txt,ACEN,2021,"The following discussion and analysis of financial position and results of operations of ACEN and its subsidiaries should be read in conjunction with the audited consolidated financial statements as at 31 December 2021, and the restated consolidated financial statements as at 31 December 2020 and 2019."
ACEN_2021.txt,ACEN,2021,The audited consolidated financial statements have been prepared in compliance with the Philippine Financial Reporting Standards.
ACEN_2021.txt,ACEN,2021,"In January 2021, ACEN sold, by way of stock rights offering (SRO), 2,094,898,876 shares and 172,681,558 shares in first round and second round allocations, respectively, which were subsequently listed with the PSE on January 29, 2021."
ACEN_2021.txt,ACEN,2021,"In April 2021, ACEN signed a Deed of Assignment with ACEIC for the subscription by ACEIC to, and the issuance to ACEIC of, 16,685,800,533 shares in exchange for ACEIC’s 1,701,284,345 common shares and 15,030,279,000 redeemable preferred shares in AC Energy International, Inc., which holds ACEIC’s international renewable assets."
ACEN_2021.txt,ACEN,2021,"This is in line with the intention to designate ACEN as the energy platform of the Ayala Group, holding all of the group’s energy assets worldwide."
ACEN_2021.txt,ACEN,2021,"The SEC approved ACEN’s increase in ACS from 24.4 billion shares to 48.4 billion shares in June 2021, thus enabling the implementation of the assets-for-share swap between ACEN and ACEIC for the latter’s international assets."
ACEN_2021.txt,ACEN,2021,"As such, the 2021 results now present the results of operations of the international assets under ACEN."
ACEN_2021.txt,ACEN,2021,"Prior period financials have similarly been restated, to account for the retroactive impact of the share swap transaction effective July 1, 2019, the date when ACEN and the Offshore Companies became under the common control of ACEIC."
ACEN_2021.txt,ACEN,2021,"In May 2021, ACEN completed its follow-on offering (FOO) with an offer of 2.01 billion common shares priced at ₱6.50 per share, consisting of 1.58 billion shares sold pursuant to the primary offer, 330.24 million shares sold by ACEIC and Bulacan Power pursuant to a secondary offer, and an over-subscription of 100 million secondary shares sold by ACEIC."
ACEN_2021.txt,ACEN,2021,"In June 2021, ACEN and ACE Endevor signed a Deed of Absolute sale for transfer of its equity stake in three biopower assets through NIBHI to ThomasLloyd CTI Asia Holdings Pte. Ltd., which already indirectly owns over 90% of the economics of these biomass-fired power plants."
ACEN_2021.txt,ACEN,2021,The divestment of its minority interest in the biomass assets allows ACEN to focus on the expansion of its core solar and wind businesses.
ACEN_2021.txt,ACEN,2021,"In September 2021, ACEN, through its wholly-owned subsidiary, ACEN Finance Limited (the Issuer), successfully issued its U.S. dollar-denominated senior guaranteed undated fixed-for-life (non-deferrable) Green Bonds (the Bonds) at an aggregate principal amount of US$400.0 million, with a fixed coupon of 4.0% for life, with no step-up and no reset, priced at par."
ACEN_2021.txt,ACEN,2021,"The Bonds are issued under its US$1.5-billion medium-term note program, are guaranteed by ACEN, and are listed on Singapore Exchange Securities Trading (SGX-ST)."
ACEN_2021.txt,ACEN,2021,"Pricing for the bonds was at 4.0%, which was 45 basis points tighter than the initial price guidance."
ACEN_2021.txt,ACEN,2021,"The final order book volume exceeded US$2.0 billion (more than 5 times oversubscribed), attracting a wide range of high-quality investors."
ACEN_2021.txt,ACEN,2021,The Philippine SEC confirmed that the Bonds comply with the requirements under the ASEAN Green Bonds Circular and qualify as an ASEAN Green Bond.
