Filename,Ticker,Year,Sentence
AGI_2018.txt,AGI,2018,The following discussion and analysis must be read in conjunction with the submitted audited consolidated financial statements and the related notes to the consolidated financial statements.
AGI_2018.txt,AGI,2018,The Group closed the year 2018 with record breaking consolidated revenues and net profit as all business segments contributed well to these growth results.
AGI_2018.txt,AGI,2018,"The Group turned in P23.7 billion net profit, up 6% or P1.4 billion year-on-year from P22.3 billion a year ago with consolidated revenues reaching P156.9 billion, up 13% or P18.0 billion year-on-year from P138.8 billion a year ago."
AGI_2018.txt,AGI,2018,Net profit to owners remained flat as a result of intersegment transactions.
AGI_2018.txt,AGI,2018,"Megaworld, the country’s largest developer and pioneer of integrated urban townships, saw its group net profit and the portion attributable to owners respectively rising 16% and 17% year-on-year to P15.8 billion and P15.2 billion, respectively."
AGI_2018.txt,AGI,2018,It reported consolidated revenues growing 15% to P57.4 billion from P50.1 billion a year ago as key businesses performed at double-digit rates year-on-year.
AGI_2018.txt,AGI,2018,"The rental income from the leasing business, comprising of office and lifestyle mall leasing, leaped 21% to P14.3 billion, as gross leasable area expanded to 1.5 million sqm."
AGI_2018.txt,AGI,2018,"In 2018, Megaworld opened its biggest mall development outside of Metro Manila, the Festive Walk Mall in Iloilo Business Park."
AGI_2018.txt,AGI,2018,It also opened new community malls namely the San Lorenzo Place in Makati and The Village Alabang in Las Piñas.
AGI_2018.txt,AGI,2018,MEG also closed a historic deal after bagging the long-term lease contract to build the Philippine Global Service of JP Morgan Chase Bank.
AGI_2018.txt,AGI,2018,"This contract to build the 25-storey property is regarded as the country’s biggest single lease transaction to date, with around 70 thousand sqm of ‘built to suit’ offices for a single company."
AGI_2018.txt,AGI,2018,"The residential business recorded 12% growth to P38.0 billion from P34.1billion during the same period in the previous year, contributing 66% to MEG’s total consolidated revenues during the year."
AGI_2018.txt,AGI,2018,"There were about 25 residential projects launched in 2018, with a total sales value of around P106-billion."
AGI_2018.txt,AGI,2018,Megaworld also achieved P135 billion sales reservations during the year.
AGI_2018.txt,AGI,2018,The Megaworld-GERI-Empire East-Suntrust brands turned over 63-17-9-11 of real estate sales.
AGI_2018.txt,AGI,2018,"In later part of 2018, the 4th residential development in the 30-hectare The Mactan Newtown in Lapu-Lapu City was introduced, named as the La Victoria Global residences reflecting the historical significance of Galleon Victoria with the target completion in 2022 in line with the commemoration of the ship’s 500th year of circumnavigation."
AGI_2018.txt,AGI,2018,There is also the 57-storey Vion Tower that will rise along EDSA which will he highlighted by future-ready facilities.
AGI_2018.txt,AGI,2018,Vion Tower is set to become a landmark in this side of Makati with its illuminated tower crown.
