filename,ticker,year,sentence,positive,neutral,negative
ALI_2018.csv,ALI,2018,"2018 was another year of robust growth for Ayala Land, Inc. (ALI or “the Company”), posting total revenues of P166.25 billion and net income of P29.24 billion, for a solid top line and bottomline growth of 17% and 16%, respectively.",0.9534133076667786,0.028380651026964188,0.01820606179535389
ALI_2018.csv,ALI,2018,"The strong performance of property development and commercial leasing, supported by the full consolidation of Malaysia-based subsidiary MCT Bhd, boosted revenues from Real Estate by 17% to P155.96 billion.",0.9574711918830872,0.02359696663916111,0.01893184520304203
ALI_2018.csv,ALI,2018,"Earnings before interest and taxes (EBIT) margin improved by a quarter percentage point, to 30.37% from 30.11% in 2017.",0.9585061073303223,0.018262920901179314,0.023230941966176033
ALI_2018.csv,ALI,2018,"Total revenues from Property Development grew by 18%, to P113.36 billion from P96.39 billion previous year.",0.951444685459137,0.026692470535635948,0.021862834692001343
ALI_2018.csv,ALI,2018,"Driven by new bookings and project completions, revenues from the sale of Ayala Land residential lots and units and from MCT Bhd’s operations reached P94.63 billion, an 18% growth from previous year’s P79.90 billion.",0.953482449054718,0.025465764105319977,0.02105185016989708
ALI_2018.csv,ALI,2018,"Revenues generated by AyalaLand Premier (ALP) rose by 6% to P28.00 billion from P26.50 billion previous year, due to bookings from The Courtyards in Vermosa, Cavite and The Alcoves in Cebu Business Park and higher completion of The Suites at the Bonifacio Global City, Taguig, Metro Manila.",0.957719087600708,0.02263345755636692,0.01964745856821537
ALI_2018.csv,ALI,2018,Alveo posted slightly higher revenues at P26.29 billion from previous year’s P26.17 billion.,0.9483004808425903,0.014104176312685013,0.037595365196466446
ALI_2018.csv,ALI,2018,"The increase is attributed to bookings from Orean Place Tower 1 at Vertis North, Quezon City, Metro Manila and Travertine Tower at Portico, Pasig City, Metro Manila, and higher completion at The Residences at Evo City in Kawit, Cavite.",0.9541484713554382,0.029738185927271843,0.016113322228193283
ALI_2018.csv,ALI,2018,"Bookings from Avida Towers Sola Tower 2 at Vertis North; Altura Tower 2 at South Park District, Muntinlupa City, Metro Manila; Asten Tower 3 at Makati City; and higher completion of Sola Tower 1 at Vertis North fueled Avida’s 16% revenue growth to P24.22 billion from previous year’s P20.84 billion.",0.9563053250312805,0.024456363171339035,0.019238213077187538
ALI_2018.csv,ALI,2018,"Amaia posted a 20% improvement in revenues, to P7.36 billion from P5.74 billion, as a result of bookings and higher completion from Amaia Skies Shaw Tower 1 in Mandaluyong City, Metro Manila; Amaia Skies Cubao Tower 2 in Quezon City; Amaia Scapes General Trias in Cavite; and Amaia Steps Nuvali, Laguna.",0.9552507400512695,0.02436847612261772,0.02038070745766163
ALI_2018.csv,ALI,2018,"Meanwhile, bookings from BellaVita’s projects in Pililia, Rizal; Cabanatuan East, Nueva Ecija; and Iloilo almost doubled its revenues to P1.15 billion from P652 million previous year.",0.9524464011192322,0.025773700326681137,0.021779878064990044
ALI_2018.csv,ALI,2018,"Overall, the average GP (gross profit) of Ayala Land’s vertical projects improved to 34% from 30% due to higher margins from Alveo’s High Park Tower 2, Orean Place Tower 1 and Avida’s Sola Tower 2 in Vertis North and Avida’s project in Southpark District, Altura Tower 2.",0.9603231549263,0.01821899600327015,0.02145789936184883
ALI_2018.csv,ALI,2018,"On the other hand, the average GP of horizontal projects decreased to 44% from 47% due to the lower contribution of higher margin projects.",0.05887110158801079,0.01756688952445984,0.9235620498657227
ALI_2018.csv,ALI,2018,"MCT Bhd recognized revenues of P7.60 billion from sales and completion progress of its projects in Cybersouth, an integrated development in Southern Klang Valley, and Lakefront, a residential project in Cyberjaya.",0.7580139636993408,0.233939066529274,0.008046911098062992
ALI_2018.csv,ALI,2018,"Higher bookings from One Vertis Plaza in Vertis North and The Stiles East Enterprise Plaza in Circuit Makati and higher completion progress of Park Triangle Corporate Plaza in BGC and the Alveo Financial Tower in Makati CBD hiked revenues from the sale of office spaces by 16%, to P11.00 billion from P9.45 billion previous year.",0.922877848148346,0.014589512720704079,0.0625327005982399
ALI_2018.csv,ALI,2018,"However, the lack of higher margin inventory resulted in a lower GP margin of 33% from 37% the previous year.",0.02470514550805092,0.018056198954582214,0.9572385549545288
