filename,ticker,year,sentence,positive,neutral,negative
JGS_2018.csv,JGS,2018,"JG Summit Holdings, Inc.’s consolidated core net income after taxes (excluding non- operating and nonrecurring items) amounted to P=22.40 billion in 2018, a 24.2% decline from P=29.56 billion in 2017, mainly due to lower net income of our airline and petrochemical businesses which were significantly affected by the rise in fuel prices and input costs.",0.014586137607693672,0.011054879054427147,0.9743590950965881
JGS_2018.csv,JGS,2018,"The Group’s consolidated net income from equity holders of the parent likewise declined 34.7% from P=29.37 billion in 2017 to P=19.19 billion in 2018 resulted from weaker Philippine Peso against the US dollar, higher financing costs and market valuation losses on our financial assets.",0.00733605120331049,0.016975795850157738,0.975688099861145
JGS_2018.csv,JGS,2018,Consolidated EBITDA reached P=65.83 billion in 2018 from P=70.67 billion in 2017.,0.9345999956130981,0.025739949196577072,0.0396600104868412
JGS_2018.csv,JGS,2018,Consolidated revenues grew 6.8% from P=273.45 billion in 2017 to P=291.92 billion in 2018 due to the performance of the following core subsidiaries: URC’s total revenues increased by 2.2% from P125.01 billion in 2017 to P127.77 billion in 2018 driven by the 27.6% growth in feeds business and 14.8% total increase in sugar and renewables businesses.,0.9534279704093933,0.028052404522895813,0.01851963810622692
JGS_2018.csv,JGS,2018,CEB’s total revenues went up by 8.9% from P=68.03 billion in 2017 to P=74.11 billion in 2018 mainly due to 5.8% increase in average fares coupled by the 2.7% growth in passenger volume.,0.9562323093414307,0.024321621283888817,0.01944613829255104
JGS_2018.csv,JGS,2018,"JG Petrochemicals Group revenues increased by 2.3% from P=41.41 billion in 2017 to P=42.35 billion in 2018 driven by higher average selling price of polymers and cracker products, offset by lower sales volumes of polymers and pygas.",0.9623439908027649,0.017582956701517105,0.020073091611266136
JGS_2018.csv,JGS,2018,RLC’s total revenues increased by 31.3% from P=22.45 billion in 2017 to P=29.47 billion in 2018 due to growth in rental income and increase in realized revenues from residential division.,0.9556006193161011,0.025863198563456535,0.018536092713475227
JGS_2018.csv,JGS,2018,The banking revenue increased 37.0% from P4.48 billion in 2017 to P6.13 billion this year mainly due to increase in interest income recognized from finance receivables.,0.9565199017524719,0.02443186193704605,0.019048219546675682
JGS_2018.csv,JGS,2018,Revenues from our core investments declined by 15.4% as the dividend income received by the Group decreased from P=1.45 billion last year to P=1.23 billion this year due to the lower dividends declared by PLDT (P=76 per share in 2017 to P=64 per share in 2018).,0.006841027177870274,0.019080229103565216,0.9740787148475647
JGS_2018.csv,JGS,2018,"Equity in net earnings of associates, primarily from our investments in UIC/Singapore Land, Meralco and GBPC, increased by 2.8% from P=9.91 billion in 2017 to P=10.18 billion in 2018, mainly due to the Group’s additional 2.4% stake in Meralco acquired in June 2017, partially offset by the decline in equity earnings from UIC.",0.9600091576576233,0.01934814266860485,0.020642755553126335
