filename,ticker,year,sentence,positive,neutral,negative
AP_2020.csv,AP,2020,Share in net earnings in associates and joint ventures for the year 2020 decreased by 30% compared to 2019.,0.008598081767559052,0.017652602866292,0.9737493395805359
AP_2020.csv,AP,2020,The decrease was mainly due to lower income contributions from SN Aboitiz Power-Magat resulting from a reduction in volume sold caused by reduced water levels and GNPD net losses due to foreign-currency denominated loan revaluations.,0.05852386727929115,0.02157393842935562,0.9199022650718689
AP_2020.csv,AP,2020,EBITDA for the year of 2020 decreased by 1% YoY. This was due to lower demand resulting from the imposition of COVID-19 related quarantine measures.,0.01065951120108366,0.018121564760804176,0.9712188839912415
AP_2020.csv,AP,2020,"EBITDA was also affected by plant outages offset by lower purchased power cost during the year, as well as new capacities.",0.011094599962234497,0.020051291212439537,0.9688540697097778
AP_2020.csv,AP,2020,"For the year ended 2020, cash and cash equivalents increased by ₱1.27 bn.",0.952102541923523,0.031141700223088264,0.016755646094679832
AP_2020.csv,AP,2020,This was mainly due to Company’s retail bond issuance in July 2020 which was partly offset by principal payments made on existing loans.,0.26629355549812317,0.6554513573646545,0.07825514674186707
AP_2020.csv,AP,2020,"Current Ratio as of December 31, 2020 was at 1.38x as compared to 1.50x as of December 31, 2019.",0.09452947229146957,0.6215150356292725,0.28395548462867737
AP_2020.csv,AP,2020,"Debt-to-Equity Ratio as of December 31, 2020 was at 1.96x, lower than the 2.07x recorded at the end of 2019.",0.010310073383152485,0.029260268434882164,0.9604296684265137
AP_2020.csv,AP,2020,"AboitizPower’s net income for 2020 was ₱12.58 bn, 27% lower than the ₱17.32 bn reported in 2019.",0.008018014021217823,0.0209075715392828,0.9710744023323059
AP_2020.csv,AP,2020,This translated to earnings per share of ₱1.71 for 2020.,0.8648663759231567,0.10219866782426834,0.03293491154909134
AP_2020.csv,AP,2020,"The Company recognized non-recurring net gains of ₱45 mn during 2020, compared to non-recurring net gains of ₱702 mn during 2019, due to net foreign exchange gains on the revaluation of dollar denominated liabilities.",0.8222018480300903,0.018690939992666245,0.15910722315311432
AP_2020.csv,AP,2020,"Without these one-off gains, the Company’s core net income for 2020 was ₱12.53 bn, 25% lower than the ₱16.62 bn recorded in 2019.",0.00820587296038866,0.017654212191700935,0.974139928817749
AP_2020.csv,AP,2020,This was primarily due to additional tax expenses following the expiration of the income tax holiday (ITH) incentives of TSI and GMEC.,0.020219853147864342,0.09803761541843414,0.8817425966262817
