filename,ticker,year,sentence,positive,neutral,negative
SECB_2021.csv,SECB,2021,"Total Assets increased by 7.16% to P=699.6 billion on account of increases in Due from BSP, Due from Other Banks, Interbank Loans Receivable and Securities Purchased Under Resale Agreements (SPURA) with BSP, Financial Assets at Fair Value through Other Comprehensive Income, Loans and Receivables - Net, Investment in Subsidiaries and Joint Ventures, Investment Properties – Net and Intangible Assets tempered by decreases in Cash and Other Cash Items, Financial Assets at Fair Value through Profit or Loss, Investment Securities at Amortized Cost, Property, Equipment and Right-of-use – Net and Deferred Tax Assets and Other Assets.",0.9193060398101807,0.050336211919784546,0.030357660725712776
SECB_2021.csv,SECB,2021,Decrease in Cash and Other Cash Items by P=2.2 billion or 16.7% can be attributed to the Bank’s daily operations while increase in Due from BSP by P=20.0 billion or 42.2% is due to asset-liability management.,0.03322160989046097,0.048209335654973984,0.9185690879821777
SECB_2021.csv,SECB,2021,Due from Other Banks increased by 30.8% or P=3.1 billion due to increased level of working balances with counterparty banks.,0.9588367938995361,0.02182077057659626,0.019342439249157906
SECB_2021.csv,SECB,2021,Interbank Loans Receivable and SPURA with the BSP increased by P=10.8 billion or 57.9% due to increased level of placements.,0.9585167765617371,0.023725729435682297,0.017757564783096313
SECB_2021.csv,SECB,2021,Financial Assets at Fair Value Through Profit or Loss decreased by P=3.8 billion or 35.6% to P=6.9 billion due to trading related activities of the Bank.,0.009760293178260326,0.01768171787261963,0.9725580811500549
SECB_2021.csv,SECB,2021,Financial Assets at Fair Value through Other Comprehensive Income increased by P=11.9 billion to P=80.7 billion or 17.3% mainly due to purchases during the year.,0.9552050828933716,0.02597089856863022,0.018824122846126556
SECB_2021.csv,SECB,2021,Investment Securities at Amortized Cost decreased to P=21.8 billion by P=1.6 billion or 6.7% mainly due to maturities and redemptions during the year.,0.00850068312138319,0.016912085935473442,0.9745872616767883
SECB_2021.csv,SECB,2021,Loans and Receivables increased by 2.2% to P=448.6 billion from P=438.9 billion in 2020 primarily attributable to additions during the period and the decrease in Group’s provisions for credit losses during the year.,0.9557536840438843,0.021604904904961586,0.02264140173792839
SECB_2021.csv,SECB,2021,Investments in Subsidiaries and Joint Ventures represent Parent Company’s 60.0% interest in SBMLI and 49.76% interest in SBFCI.,0.037325624376535416,0.9489925503730774,0.013681811280548573
SECB_2021.csv,SECB,2021,Increased by 117.3% or P=831.3 million mainly attributed to the first tranche of capital infusion from the Bank and Krungsri obtained on May 2021.,0.9463711977005005,0.03921022266149521,0.014418564736843109
