filename,ticker,year,sentence,positive,neutral,negative
LTG_2019.csv,LTG,2019,"LT Group, Inc. (LTG) reported a consolidated net income attributable to equity holders of =P23.1 billion for the year ended December 31, 2019, 42.7% higher than the P=16.2 billion recorded for the same period last year.",0.9471174478530884,0.036226868629455566,0.016655609011650085
LTG_2019.csv,LTG,2019,"This was on account of the improvement in the operating results of the tobacco, banking and property development segments, which more than offset the lower net income of the distilled spirits and beverage segments.",0.912814199924469,0.024030396714806557,0.06315550953149796
LTG_2019.csv,LTG,2019,The tobacco segment’s net income increased by =P6.8 billion from =P8.8 billion in 2018 to P=15.6 billion in 2019.,0.9522889852523804,0.02896733768284321,0.018743662163615227
LTG_2019.csv,LTG,2019,The banking segment’s net income improved by 1.6% from P=9.8 billion for 2018 to P=9.9 billion in 2019 on account of the recorded increase in the bank’s core income comprising primarily of net interest income and net service fees and commission.,0.9615682363510132,0.020143331959843636,0.018288472667336464
LTG_2019.csv,LTG,2019,"Property development segment’s net income was P=900 million, 87.9% higher than the P=479 million in 2018.",0.9192401766777039,0.06164364516735077,0.01911611296236515
LTG_2019.csv,LTG,2019,"Distilled spirits segment’s net income was P=676 million, 25.6% less than the =P909 million recognized for the period ended December 31, 2018.",0.02081887796521187,0.26027265191078186,0.7189084887504578
LTG_2019.csv,LTG,2019,The beverage segment’s net income decreased to =P398 million in the current period from P=421 million in 2018.,0.007291743531823158,0.020170163363218307,0.9725381135940552
LTG_2019.csv,LTG,2019,Equitized earnings from the 30.9% owned VMC contributed =P251 million in the current period compared to =P247 million in the same period last year.,0.12406542897224426,0.020147399976849556,0.8557871580123901
LTG_2019.csv,LTG,2019,"Consolidated revenues amounted to P=94.2 billion for the year ended December 31, 2019, 24.6% more than the =P75.6 billion recognized in 2018 as banking, beverage and distilled spirits increased.",0.8641408085823059,0.12264173477888107,0.013217482715845108
LTG_2019.csv,LTG,2019,"Cost of sales and services increased by 30.1% from P=36.0 billion for 2018 to =P46.8 billion in 2019, primarily attributable to higher interest expense incurred in deposit liabilities and increased cost of sales of the distilled spirits and beverage segments due to higher volume and raw materials cost.",0.9445709586143494,0.015465387143194675,0.03996368125081062
LTG_2019.csv,LTG,2019,Operating expenses amounted to P=35.7 billion in 2019 from =P32.5 billion in 2018 or an increase of 9.9%.,0.9423325657844543,0.024741025641560555,0.03292632848024368
LTG_2019.csv,LTG,2019,"This was as a result of increased general and administrative expenses by 9.8%, from =P29.8 billion in 2018 to =P32.7 billion in 2019 and higher selling expenses by 11.5%.",0.9176921844482422,0.02167530544102192,0.060632385313510895
LTG_2019.csv,LTG,2019,"The tobacco segment’s net income was P=15.6 billion for the year ended December 31, 2019, significantly higher than the =P8.8 billion for the same period last year on account of the increase in equity in net earnings from PMFTC (49.6% owned associate) from P=8.5 billion last year to =P15.4 billion in 2019.",0.9550671577453613,0.0242362879216671,0.020696498453617096
LTG_2019.csv,LTG,2019,PMFTC’s income increased due to favorable mix with premium Marlboro accounting for a higher portion of sales volume and price increases implemented in late August 2019.,0.9547411799430847,0.028214626014232635,0.017044246196746826
LTG_2019.csv,LTG,2019,"The banking segment’s net income was P=9.9 billion for the year ended December 31, 2019 higher than the P=9.8 billion recorded for the same period in 2018.",0.949402928352356,0.021646590903401375,0.028950480744242668
LTG_2019.csv,LTG,2019,"Interest income from banking operations was at P=50.6 billion in 2019, 40.3% higher than the P=36.1 billion earned last year, mainly on account of the expansion in loans, interbank loans and trading and investment securities portfolios.",0.9218251705169678,0.06557241827249527,0.012602427043020725
LTG_2019.csv,LTG,2019,"Interest expense was at P=18.2 billion for the period ended December 31, 2019, up 101.5% from =P9.0 billion in same period of 2018 primarily due to growth in deposit liabilities and other borrowings resulting to a net interest income of P=32.5 billion, 19.9% higher year-on-year.",0.9557424783706665,0.01941503956913948,0.024842528626322746
LTG_2019.csv,LTG,2019,Net service fees and commission income improved from the previous period’s =P3.5 billion to P=4.2 billion in the current period driven by the growth in deposit and credit card related fees.,0.9606491327285767,0.01939881592988968,0.019952045753598213
LTG_2019.csv,LTG,2019,Trading and investment securities and net foreign exchange gains were higher at =P2.2 billion in 2019 compared to 2018’s =P1.1 billion.,0.9413698315620422,0.016199463978409767,0.042430728673934937
LTG_2019.csv,LTG,2019,"On the other hand, miscellaneous income decreased by 62.8% to P=3.2 billion from =P8.6 billion, due to lower gain from the sale of ROPA.",0.010720598511397839,0.016179880127310753,0.9730994701385498
LTG_2019.csv,LTG,2019,Operating expenses increased by 10.5% as growth in revenues particularly in interest income and trading gains translated to higher business taxes and other related administrative expenses.,0.9537286162376404,0.016511743888258934,0.029759513214230537
LTG_2019.csv,LTG,2019,"The property development segment reported a net income of =P900 million for the year 2019, 87.9% greater than the P=479 million for the same period last year.",0.5662738680839539,0.39417564868927,0.03955049812793732
LTG_2019.csv,LTG,2019,"Leasing revenues in 2019 accounted for =P1.7 billion or 54.5% of revenues, representing a 14.2% increase compared to 2018, as lease contracts were renewed at higher rates for the BPO offices as well as the additional retail space at Eton Square Ortigas that was completed in 2018.",0.9552123546600342,0.022767411544919014,0.02202017232775688
LTG_2019.csv,LTG,2019,"Real estate sales were 16.4% lower y-o-y to P=1.4 billion, but gross profit margin improved to 53% from 29%.",0.9475563168525696,0.015421252697706223,0.03702237457036972
LTG_2019.csv,LTG,2019,Operating expenses were slightly lower at =P919 million in 2019 compared to 2018’s =P947 million.,0.014696430414915085,0.01898006536066532,0.9663234949111938
LTG_2019.csv,LTG,2019,"The distilled spirits segment posted a net income of P=676 million for the year ended December 31, 2019, lower than the net income of =P909 million reported in the same period last year.",0.007415034808218479,0.021750634536147118,0.9708343744277954
LTG_2019.csv,LTG,2019,Net revenues were higher by 6.3% y-o-y to =P19.3 billion in 2019 mainly due to the improvement in liquor and bioethanol revenues.,0.961334228515625,0.01995733566582203,0.018708406016230583
LTG_2019.csv,LTG,2019,Cost of sales increased by 8.2% to P=16.1 billion in the current period as against =P14.8 billion in 2018 primarily due to higher volume and raw material costs.,0.9568340182304382,0.020099086686968803,0.023066846653819084
LTG_2019.csv,LTG,2019,Gross profit margin was lower at 16.7% in the current period compared to 18.1% last year.,0.010187892243266106,0.019037460908293724,0.9707745909690857
LTG_2019.csv,LTG,2019,"Operating expenses were higher at =P2.2 billion in 2019 from P=2.1 billion in 2018, due to higher advertising, repairs and maintenance and other administrative expenses.",0.13434644043445587,0.01416657492518425,0.8514869809150696
LTG_2019.csv,LTG,2019,"The beverage segment’s net income was lower by 5.5% to P=398 million for the year ended December 31, 2019 from P=421 million in the same period last year.",0.010335742495954037,0.0158622395247221,0.9738020300865173
LTG_2019.csv,LTG,2019,Revenues of the beverage segment were higher by 5.5% to =P15.9 billion in 2019 from P=15.1 billion in 2018.,0.9550638794898987,0.018804626539349556,0.026131391525268555
LTG_2019.csv,LTG,2019,"This was driven by the growth in revenues in energy drinks, bottled water and soymilk.",0.9343438148498535,0.054337117820978165,0.011318990960717201
LTG_2019.csv,LTG,2019,Overall gross profit margin was flat at 27%.,0.028844309970736504,0.0825028195977211,0.8886529207229614
LTG_2019.csv,LTG,2019,"Operating expenses increased by 9.5% to =P2.6 billion in 2019 from P=2.4 billion in 2018 on account of higher advertising, personnel, outside services, selling materials and freight and handling expenses.",0.9451601505279541,0.015720995143055916,0.03911890834569931
LTG_2019.csv,LTG,2019,Gross profit ratio in 2019 was 50.3% versus 52.4% in 2018.,0.07578065991401672,0.1625148355960846,0.7617045640945435
LTG_2019.csv,LTG,2019,Consolidated Net Income Attributable to Equity Holders of the Parent Company for 2019 amounted to =P23.1 billion; higher by 42.7% from last year’s =P16.2 billion.,0.9555665254592896,0.021727530285716057,0.02270597219467163
LTG_2019.csv,LTG,2019,Ratio of net income to equity is 12.4% in 2019 and 9.4% in 2018.,0.04805857315659523,0.923984944820404,0.027956444770097733
LTG_2019.csv,LTG,2019,Current Ratio for 2019 is 0.60:1 while last year’s was 0.59:1.,0.04115930199623108,0.8092058897018433,0.14963477849960327
LTG_2019.csv,LTG,2019,Debt-to-equity ratio for 2019 is 3.98:1 as compared to last year’s 3.75:1.,0.5376033782958984,0.05885733291506767,0.40353924036026
LTG_2019.csv,LTG,2019,Earnings per share attributable to holders of the parent company for 2019 is P=2.14 and P=1.50 in 2018.,0.029080288484692574,0.944150984287262,0.026768742129206657
LTG_2019.csv,LTG,2019,"There are no other trends or any known demands, commitments, events or uncertainties that will result in or that are reasonably likely to result in the Group’s increasing or decreasing liquidity in any material way.",0.06344367563724518,0.4964047074317932,0.440151572227478
LTG_2019.csv,LTG,2019,"The Group is not in default or breach of any note, loan, lease or other indebtedness or financing arrangement requiring it to make payments.",0.028219373896718025,0.8797141313552856,0.09206650406122208
LTG_2019.csv,LTG,2019,"There are no events that will trigger direct or contingent financial obligation that is material to LTG, including any default or acceleration of an obligation.",0.018853437155485153,0.925877571105957,0.05526899918913841
LTG_2019.csv,LTG,2019,"There are no known material off-balance sheet transactions, arrangements, obligations (including contingent obligations), and other relationships of LTG with unconsolidated entities or other persons created during the reporting period.",0.01663440838456154,0.9058045744895935,0.07756101340055466
LTG_2019.csv,LTG,2019,The Group has various on-going and planned capital expenditure projects as follows:  TDI will have various capital expenditure projects on improving its manufacturing facilities.,0.7526269555091858,0.23872093856334686,0.008652051910758018
LTG_2019.csv,LTG,2019,"Asian Alcohol Corporation (AAC) will be putting up a Bio-Ethanol facility, which is targeted to operate within 2020.",0.36008521914482117,0.632106363773346,0.007808337453752756
LTG_2019.csv,LTG,2019,"To capitalize on the growing bottled water market, ABI continues to make investments in machinery and equipment to increase its manufacturing capacity for bottled water.",0.9154102206230164,0.07662048190832138,0.007969340309500694
LTG_2019.csv,LTG,2019,"In its sweetened beverage and soymilk businesses, ABI continuously makes capital investments to improve efficiencies in its production processes.",0.8461427092552185,0.1469632089138031,0.006894041784107685
LTG_2019.csv,LTG,2019,"Apart from investments in the production process, ABI has also commenced re-fleeting its delivery trucks and upgrading its handling equipment to better control its repairs and maintenance costs and ensure safety in the transport of materials and products.",0.8588826656341553,0.13440927863121033,0.006708107423037291
LTG_2019.csv,LTG,2019,"Investments in returnable containers were also made to replace bottles and crates used in production and to support the growth of the local production of Cobra, Vitamilk and Summit Water in returnable glass bottles.",0.8606975674629211,0.13229167461395264,0.007010800763964653
LTG_2019.csv,LTG,2019,ABI’s bottled water plant in Cabuyao has been a member of the International Bottled Water Association (IBWA) since it started its bottled water business in 1992.,0.13749399781227112,0.8544735908508301,0.008032450452446938
LTG_2019.csv,LTG,2019,IBWA in reference to U.S. FDA regulations of the Code of Federal Regulations prescribes the Good Manufacturing Practices for Processing and Bottling of Bottled Drinking Water.,0.08501499146223068,0.9010842442512512,0.013900687918066978
LTG_2019.csv,LTG,2019,"This includes specific design and performance requirements for determining whether the facilities, methods, practices, and controls used in the processing, bottling, holding and shipping of bottled drinking water are in conformance with or are operated or administered in conformity with good manufacturing practices to assure that bottled drinking water is safe and has been processed, bottled, held and transported under sanitary conditions.",0.05463459715247154,0.9259979724884033,0.019367462024092674
