filename,ticker,year,sentence,positive,neutral,negative
BPI_2021.csv,BPI,2021,"Over the past three years, despite the pandemic, the Bank was able to grow total assets by 5.1%, largely funded by deposits which grew 7.2% annually.",0.9488876461982727,0.03657311946153641,0.014539296738803387
BPI_2021.csv,BPI,2021,Total loan book has exceeded pre-pandemic level and registered a 2.9% three year CAGR as of 2021.,0.7225951552391052,0.2404671162366867,0.036937691271305084
BPI_2021.csv,BPI,2021,The Bank continued to accrete capital from operations at 5.6% three year CAGR.,0.8276164531707764,0.16041885316371918,0.011964650824666023
BPI_2021.csv,BPI,2021,"Total resources reached P2.42 trillion, up P188.47 billion, or 8.4%, from last year’s P2.23 trillion.",0.9531458616256714,0.023405808955430984,0.023448290303349495
BPI_2021.csv,BPI,2021,"This was driven by the expansion in total deposits of P238.97 billion, or 13.9%, as CASA deposits increased P140.28 billion, 10.3%, to P1.51 trillion and Time Deposits increased P98.69 billion, or 28.2%, to P448.94 billion.",0.9481662511825562,0.034756481647491455,0.017077241092920303
BPI_2021.csv,BPI,2021,"The increase was partially offset by the settlement of maturing bonds booked under other borrowed funds, down P56.91 billion, or 37.5%.",0.0199529230594635,0.02353508397936821,0.9565119743347168
BPI_2021.csv,BPI,2021,"Deferred credits and other liabilities at P43.40 billion, down 5.4%, primarily from the decrease in other liabilities.",0.008958207443356514,0.015100331977009773,0.97594153881073
BPI_2021.csv,BPI,2021,"Derivative financial liabilities also declined P2.02 billion, or 35.8%, due to lower market valuation of certain derivative products.",0.013775364495813847,0.015507212840020657,0.9707174301147461
BPI_2021.csv,BPI,2021,"Liabilities attributable to insurance operations at P13.24 billion, decreased P1.11 billion, or 7.7%, on account of lower reserves and other balances.",0.012747487984597683,0.013916718773543835,0.9733358025550842
BPI_2021.csv,BPI,2021,"Due to Bangko Sentral ng Pilipinas and other banks decreased by P537.77 million, or 36.1%, owing to lower tax collected for the Bureau of Internal Revenues (BIR) and other banks.",0.02161090448498726,0.011236840859055519,0.9671522974967957
BPI_2021.csv,BPI,2021,"Accrued taxes, interest and other expenses lower by P488.81 million, or 5.5%, on lower accrued income tax and other expenses payable.",0.055974919348955154,0.025326911360025406,0.918698251247406
BPI_2021.csv,BPI,2021,"Capital funds amounted to P293.06 billion, increased P13.22 billion, or 4.7%, higher than last year’s P279.83 billion.",0.9505390524864197,0.02742490917444229,0.022035973146557808
BPI_2021.csv,BPI,2021,"Surplus contributed to the capital growth by P15.59 billion, or 9.4%, on account of the recognized appropriation of retained earnings.",0.930193305015564,0.05565734952688217,0.014149416238069534
BPI_2021.csv,BPI,2021,"Reserves likewise increased by P148.59 million, or 35.8%, due to the 10% appropriated reserves from the trust business income in compliance with the existing BSP regulations.",0.953774631023407,0.02689450792968273,0.01933080144226551
BPI_2021.csv,BPI,2021,"These are partially tempered by the increase in accumulated other comprehensive loss by P2.77 billion, or 47.0%, due to the recognized negative movement on defined benefit obligation in the beginning of the year.",0.05757490545511246,0.018173150718212128,0.9242519736289978
BPI_2021.csv,BPI,2021,"On the asset side, financial assets at amortized cost increased P94.02 billion, up 38.4%, on account of additional placements in medium to long-term HTC securities.",0.9562466740608215,0.024461733177304268,0.01929156482219696
BPI_2021.csv,BPI,2021,"Loans and advances, net have bounced back to its pre-pandemic level at P1.48 trillion, grew P69.11 billion, or 4.9%, due to higher growth mostly across business segments compared to 2020.",0.9540429711341858,0.019479673355817795,0.02647726982831955
BPI_2021.csv,BPI,2021,"With higher placements in BSP deposits, due from Bangko Sentral ng Pilipinas (BSP) increased P44.84 billion, or 20.0%.",0.9495410919189453,0.031584300100803375,0.018874559551477432
BPI_2021.csv,BPI,2021,"Other resources, net was also higher by P3.05 billion, or 18.1%, on account of higher miscellaneous assets.",0.9579974412918091,0.022024475038051605,0.019978061318397522
BPI_2021.csv,BPI,2021,"Assets held for sale, net up P311.68 million, or 10.5%, due to lower allowance for losses recognized in 2021.",0.8529802560806274,0.023542847484350204,0.12347688525915146
BPI_2021.csv,BPI,2021,"On the other hand, financial assets at fair value through profit and loss decreased P15.88 billion, or 42.7%, due to decrease in holdings of securities intended for trading.",0.019311657175421715,0.015670714899897575,0.9650176763534546
BPI_2021.csv,BPI,2021,"Due from Other Banks at P34.57 billion, down 13.9%, due to the net decrease in account balances with various banks.",0.008538621477782726,0.015531200915575027,0.9759302139282227
BPI_2021.csv,BPI,2021,"Cash and other cash items was lower by P2.03 billion, or 5.5%, on account of lower cash placements as compared to year-end 2020.",0.00825373362749815,0.01796623505651951,0.9737799763679504
BPI_2021.csv,BPI,2021,"Deferred income tax assets, net at P15.82 billion, down 9.7%, mainly due to the net impact of the new tax rate under the CREATE law.",0.008643225766718388,0.015393337234854698,0.9759634733200073
BPI_2021.csv,BPI,2021,"Bank premises, furniture, fixtures and equipment, net decreased P1.31 billion, or 6.9%, on account of lower booking of right-of-use assets under PFRS 16.",0.019717732444405556,0.08533496409654617,0.894947350025177
BPI_2021.csv,BPI,2021,"Assets attributable to insurance operations at P17.56 billion, down 6.2%, due to lower assets booked from the Bank’s non-life insurance affiliate.",0.008208945393562317,0.015976089984178543,0.975814938545227
BPI_2021.csv,BPI,2021,"The Bank’s loan portfolio mix is broken down into corporates at 76.5%, small and medium enterprises (SMEs) at 4.4%, consumer at 19.1%, compared to last year’s 76.7%, 4.6%, and 18.7%, respectively.",0.04772457480430603,0.9032407402992249,0.049034733325242996
BPI_2021.csv,BPI,2021,Allowance for Impairment at P13.13 billion declined P14.87 billion from last year’s P28.00 billion.,0.5064045786857605,0.018760813400149345,0.4748345911502838
BPI_2021.csv,BPI,2021,"NPL ratio improved to 2.49% from 2.68% in 2020, which was below the industry average of 4.12%.",0.9420084953308105,0.014653936959803104,0.0433376170694828
BPI_2021.csv,BPI,2021,"Details of the loan portfolio and asset quality are reflected in the 2021 Audited Financial Statements Note 10 and Note 26.1.3.1, respectively.",0.04091785475611687,0.9385466575622559,0.020535506308078766
BPI_2021.csv,BPI,2021,"Customer deposits account for 92% of BPI’s total funding, while 4% is attributable to other borrowings.",0.04900060594081879,0.9365338087081909,0.01446556020528078
BPI_2021.csv,BPI,2021,The Bank’s liquidity ratios (Liquidity Coverage Ratio and Net Stable Funding Ratio) are comfortably above the regulatory minimum of 100%.,0.8637990951538086,0.12497883290052414,0.011222087778151035
BPI_2021.csv,BPI,2021,"The Bank’s CASA Ratio was 77.0%, while the Loan-to-Deposit Ratio was 75.5%.",0.03543857857584953,0.9382407665252686,0.02632063813507557
