filename,ticker,year,sentence,positive,neutral,negative
MEG_2019.csv,MEG,2019,"Megaworld, the country’s largest developer of integrated urban townships, registered a net income of Php19.30 billion in 2019, up 21.87% compared to Php15.83 billion the previous year.",0.9554905295372009,0.020670538768172264,0.02383890189230442
MEG_2019.csv,MEG,2019,"Excluding non- recurring gains of Php691.03 million, net income grew 17.51% to a new record high of Php18.61 billion during the year.",0.9557467103004456,0.02236057259142399,0.02189272828400135
MEG_2019.csv,MEG,2019,Net income attributable to parent company stood at Php17.93 billion in 2019 up 17.91% from Php15.21 billion the year before.,0.9508886933326721,0.020344171673059464,0.028767140582203865
MEG_2019.csv,MEG,2019,Consolidated revenues grew at a robust pace of 17.21% to Php67.31 billion in 2019 from Php57.43 billion in 2018.,0.9482328295707703,0.023989751935005188,0.027777384966611862
MEG_2019.csv,MEG,2019,"Among product portfolios, the bulk of consolidated revenues came from the sale of condominium units and residential lots, comprising 63.29% of total revenues.",0.04427464306354523,0.9400816559791565,0.0156436525285244
MEG_2019.csv,MEG,2019,"Real estate sales remained steady with a 12.01% increase, amounting to Php42.60 billion and Php38.04 billion for the years 2019 and 2018, respectively.",0.9558362364768982,0.023195939138531685,0.020967824384570122
MEG_2019.csv,MEG,2019,"The Group’s registered sales mostly came from the following projects: Maple Grove Commercial District, San Antonio Residence, Uptown Parksuites Tower 1 & 2, Gentry Manor, The Florence, One Pacific Residence, Bayshore Residential Resort 1&2, One Manchester Place, Uptown Ritz Residence, Greenbelt Hamilton Tower 2, Grand Westside Hotel, Eight Newtown Boulevard, Salcedo Sky Suites, One Eastwood Avenue Tower 2, Kingsford Hotel Bayshore, St. Moritz Private Estate, Eighty One Newport Boulevard and Manhattan Plaza Tower 1.",0.028657719492912292,0.953618049621582,0.01772422343492508
MEG_2019.csv,MEG,2019,"The company’s rental businesses, comprising of office and lifestyle mall leasing, strongly contributed to the topline, soaring 17.87% to Php16.81 billion in 2019 from the previous year’s Php14.26 billion.",0.9514705538749695,0.02531164139509201,0.02321781776845455
MEG_2019.csv,MEG,2019,This contributed 24.98% of the total consolidated revenues during the year.,0.1844896674156189,0.8014998435974121,0.014010502025485039
MEG_2019.csv,MEG,2019,The Group’s revenues attributable to hotel operations posted an amount of Php2.54 billion in 2019 with an increase of 67.42% from Php1.52 billion for the same period last year.,0.9481212496757507,0.028213586658239365,0.023665091022849083
MEG_2019.csv,MEG,2019,"Total costs and expenses amounted to Php48.02 billion, an increase by 15.90% from Php41.43 billion last year.",0.9525607228279114,0.024261385202407837,0.023177869617938995
MEG_2019.csv,MEG,2019,"Interest and other charges – net decreased by 1.05%, amounting to Php3.26 billion this year from Php3.30 billion in 2018.",0.5405015349388123,0.022242652252316475,0.43725576996803284
MEG_2019.csv,MEG,2019,Tax expense in 2019 amounting to Php6.08 billion resulted to an increase of 9.69% from 2018 reported amount of Php5.54 billion due to higher taxable income.,0.9528009295463562,0.02086135372519493,0.026337644085288048
MEG_2019.csv,MEG,2019,"Neither were there any trends, events or uncertainties that have had or that are reasonably expected to have a material impact on net sales or revenues or income from continuing operations.",0.03708682209253311,0.9080910086631775,0.05482211336493492
MEG_2019.csv,MEG,2019,There are no significant elements of income or loss that did not arise from the Group’s continuing operations.,0.02382129617035389,0.8896450996398926,0.08653353899717331
MEG_2019.csv,MEG,2019,The Group’s Statements of Financial Position reflects stable financial growth.,0.9136887192726135,0.07579480856657028,0.01051649171859026
MEG_2019.csv,MEG,2019,"Total resources as at December 31, 2019 amounted to Php349.63 billion, posting an increase of 8.48% compared to Php322.29 billion as at December 31, 2018.",0.9505435824394226,0.0250011645257473,0.024455226957798004
MEG_2019.csv,MEG,2019,"The Group shows steady liquid position as at December 31, 2019 by having its current assets at Php190.51 billion as against its current obligations at Php57.54 billion.",0.8693471550941467,0.11877571046352386,0.011877065524458885
MEG_2019.csv,MEG,2019,"Current assets posted an increase of 8.77% from December 31, 2018 balance of Php175.15 billion.",0.9370715022087097,0.04181383550167084,0.021114693954586983
MEG_2019.csv,MEG,2019,"Current obligations reflected an increase of 21.39% from December 31, 2018 balance of Php47.40 billion.",0.9417647123336792,0.03738025948405266,0.020855072885751724
MEG_2019.csv,MEG,2019,Cash and cash equivalents increased by 31.70% from Php17.54 billion in 2018 to Php23.10 billion in 2019.,0.9549803137779236,0.023559831082820892,0.02145989239215851
MEG_2019.csv,MEG,2019,"Current and non-current trade and other receivables – net increased by 28.34%, amounting to Php44.81 billion as at December 31, 2019 compared to Php34.91 billion as at December 31, 2018.",0.8168491721153259,0.023535089567303658,0.15961571037769318
MEG_2019.csv,MEG,2019,"Contract assets decreased by 16.13%, amounting to Php18.64 billion as at December 31, 2019 compared to Php22.23 billion as at December 31, 2018.",0.009633741341531277,0.015415266156196594,0.9749509692192078
MEG_2019.csv,MEG,2019,Inventories increased by 2.17% from Php100.66 billion in 2018 to Php102.85 billion in 2019.,0.9559493064880371,0.02232496626675129,0.02172575704753399
