filename,ticker,year,sentence,positive,neutral,negative
AEV_2020.csv,AEV,2020,The following discussion and analysis of the financial condition and results of operations of Aboitiz Equity Ventures Inc. and its Subsidiaries should be read in conjunction with the audited consolidated financial statements and accompanying disclosures set forth elsewhere in this report.,0.025541935116052628,0.9450470209121704,0.02941097691655159
AEV_2020.csv,AEV,2020,Consolidated EBITDA translated into substantial cash inflows coming from Subsidiaries’ operations.,0.9513953924179077,0.02636089362204075,0.02224382944405079
AEV_2020.csv,AEV,2020,"These inflows, coupled with dividends received from Associates and Joint Ventures are the main source of internally- generated funds, which are then used to finance capital expenditures, additional investments into Associates, dividends and debt service payment.",0.07129190117120743,0.9176551699638367,0.011052925139665604
AEV_2020.csv,AEV,2020,"With total liabilities and equity both increasing during the 12 months of 2020, Debt-to-Equity ratio as of 31 December 2020 remained at end-2019’s 1.7x.",0.11392708867788315,0.3913179337978363,0.49475497007369995
AEV_2020.csv,AEV,2020,"Current Ratio increased to 1.6x as of 31 December 2020 (compared to end-2019’s 1.3x), mainly due to higher cash balance.",0.9593198895454407,0.01927983947098255,0.021400317549705505
AEV_2020.csv,AEV,2020,"For the 12-month period ended 31 December 2020, AEV and its Subsidiaries posted a net income attributable to the equity holders of Parent Company (“Net Income to Equity Holders of AEV”) of ₱15.4 bn, a 30% decrease year-on-year (“YoY”).",0.22159768640995026,0.01627601683139801,0.7621262669563293
AEV_2020.csv,AEV,2020,This translated to earnings per share of ₱2.74 for the period in review.,0.8540398478507996,0.10343167930841446,0.0425284318625927
AEV_2020.csv,AEV,2020,"The Power Group accounted for the bulk of the income contributions to AEV at 52%, followed by the Banking and Financial Services, Food, Infrastructure, and Real Estate Groups at 32%, 12%, 2%, and 2%, respectively.",0.028131427243351936,0.9451175332069397,0.026751048862934113
AEV_2020.csv,AEV,2020,"During 2020, the Group generated non-recurring losses of ₱477 mn compared to ₱516 mn of non- recurring gains recorded in 2019.",0.016169283539056778,0.010727946646511555,0.9731027483940125
AEV_2020.csv,AEV,2020,"Without these one-off losses, the Group’s core net income for 2020 was ₱15.9 bn, 26% lower YoY. AEV recorded a 4% decrease in consolidated EBITDA for 2020 compared to 2019, from ₱60.2 bn to ₱57.7 bn.  The following discussion describes material changes in the line items of the Company’s statement of income and of comprehensive income for 2020 compared to 2019.",0.009869086556136608,0.047811899334192276,0.9423190355300903
